2024-11-16 23:15:00 : ===================== 2024-11-16T23:15:00.750593 =====================
2024-11-16 23:15:00 : ===================== FINE-TUNING ON PROMPT 7 =====================
2024-11-16 23:15:00 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[7], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p7.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p7/p7.pt', device='cuda', log=PosixPath('logs/finetune-p7.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:15:00 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:03 : Train/Eval/Test: 918/337/314
2024-11-16 23:15:03 : Started training loop for p7.pt
2024-11-16 23:15:07 : 1/80 | 0/58: 99.64878
2024-11-19 04:26:23 : 59/80 | 23/58: 0.03945
2024-11-19 04:26:25 : 59/80 | 24/58: 0.04531
2024-11-19 04:26:26 : 59/80 | 25/58: 0.02280
2024-11-19 04:26:28 : 59/80 | 26/58: 0.03672
2024-11-19 04:26:30 : 59/80 | 27/58: 0.04263
2024-11-19 04:26:31 : 59/80 | 28/58: 0.04317
2024-11-19 04:26:33 : 59/80 | 29/58: 0.06113
2024-11-19 04:26:35 : 59/80 | 30/58: 0.02236
2024-11-19 04:26:36 : 59/80 | 31/58: 0.03582
2024-11-19 04:26:38 : 59/80 | 32/58: 0.03489
2024-11-19 04:26:40 : 59/80 | 33/58: 0.02863
2024-11-19 04:26:41 : 59/80 | 34/58: 0.03343
2024-11-19 04:26:43 : 59/80 | 35/58: 0.05475
2024-11-19 04:26:45 : 59/80 | 36/58: 0.05095
2024-11-19 04:26:46 : 59/80 | 37/58: 0.03465
2024-11-19 04:26:48 : 59/80 | 38/58: 0.07970
2024-11-19 04:26:50 : 59/80 | 39/58: 0.04850
2024-11-19 04:26:52 : 59/80 | 40/58: 0.05875
2024-11-19 04:26:53 : 59/80 | 41/58: 0.02207
2024-11-19 04:26:55 : 59/80 | 42/58: 0.06556
2024-11-19 04:26:57 : 59/80 | 43/58: 0.07681
2024-11-19 04:26:58 : 59/80 | 44/58: 0.05377
2024-11-19 04:27:00 : 59/80 | 45/58: 0.03676
2024-11-19 04:27:02 : 59/80 | 46/58: 0.04670
2024-11-19 04:27:03 : 59/80 | 47/58: 0.05811
2024-11-19 04:27:05 : 59/80 | 48/58: 0.03475
2024-11-19 04:27:07 : 59/80 | 49/58: 0.04882
2024-11-19 04:27:08 : 59/80 | 50/58: 0.03806
2024-11-19 04:27:10 : 59/80 | 51/58: 0.09132
2024-11-19 04:27:12 : 59/80 | 52/58: 0.03159
2024-11-19 04:27:13 : 59/80 | 53/58: 0.02775
2024-11-19 04:27:15 : 59/80 | 54/58: 0.01852
2024-11-19 04:27:16 : 59/80 | 55/58: 0.03666
2024-11-19 04:27:18 : 59/80 | 56/58: 0.04034
2024-11-19 04:27:20 : 59/80 | 57/58: 0.05963
2024-11-19 04:27:21 : 59/80 | 58/58: 0.04265
2024-11-19 04:27:51 : 59: Evaluation loss: 5.17770 | Pearson: 0.71400 | QWK:  0.67900
2024-11-19 04:27:53 : 60/80 | 1/58: 0.03289
2024-11-19 04:27:55 : 60/80 | 2/58: 0.03935
2024-11-19 04:27:56 : 60/80 | 3/58: 0.04979
2024-11-19 04:27:58 : 60/80 | 4/58: 0.02903
2024-11-19 04:28:00 : 60/80 | 5/58: 0.06206
2024-11-19 04:28:02 : 60/80 | 6/58: 0.02484
2024-11-19 04:28:03 : 60/80 | 7/58: 0.04479
2024-11-19 04:28:05 : 60/80 | 8/58: 0.06063
2024-11-19 04:28:07 : 60/80 | 9/58: 0.05443
2024-11-19 04:28:08 : 60/80 | 10/58: 0.03669
2024-11-19 04:28:10 : 60/80 | 11/58: 0.06071
2024-11-19 04:28:12 : 60/80 | 12/58: 0.04110
2024-11-19 04:28:13 : 60/80 | 13/58: 0.03083
2024-11-19 04:28:15 : 60/80 | 14/58: 0.02730
2024-11-19 04:28:17 : 60/80 | 15/58: 0.03362
2024-11-19 04:28:18 : 60/80 | 16/58: 0.03970
2024-11-19 04:28:20 : 60/80 | 17/58: 0.02934
2024-11-19 04:28:22 : 60/80 | 18/58: 0.04786
2024-11-19 04:28:24 : 60/80 | 19/58: 0.04129
2024-11-19 04:28:25 : 60/80 | 20/58: 0.03414
2024-11-19 04:28:27 : 60/80 | 21/58: 0.03865
2024-11-19 04:28:29 : 60/80 | 22/58: 0.03662
2024-11-19 04:28:30 : 60/80 | 23/58: 0.05430
2024-11-19 04:28:32 : 60/80 | 24/58: 0.02380
2024-11-19 04:28:34 : 60/80 | 25/58: 0.02022
2024-11-19 04:28:35 : 60/80 | 26/58: 0.03541
2024-11-19 04:28:37 : 60/80 | 27/58: 0.04811
2024-11-19 04:28:39 : 60/80 | 28/58: 0.08619
2024-11-19 04:28:40 : 60/80 | 29/58: 0.02763
2024-11-19 04:28:42 : 60/80 | 30/58: 0.05568
2024-11-19 04:28:44 : 60/80 | 31/58: 0.01379
2024-11-19 04:28:45 : 60/80 | 32/58: 0.04077
2024-11-19 04:28:47 : 60/80 | 33/58: 0.03028
2024-11-19 04:28:49 : 60/80 | 34/58: 0.03568
2024-11-19 04:28:50 : 60/80 | 35/58: 0.04348
2024-11-19 04:28:52 : 60/80 | 36/58: 0.09134
2024-11-19 04:28:54 : 60/80 | 37/58: 0.03878
2024-11-19 04:28:55 : 60/80 | 38/58: 0.04262
2024-11-19 04:28:57 : 60/80 | 39/58: 0.04350
2024-11-19 04:28:59 : 60/80 | 40/58: 0.01756
2024-11-19 04:29:00 : 60/80 | 41/58: 0.02157
2024-11-19 04:29:02 : 60/80 | 42/58: 0.06658
2024-11-19 04:29:04 : 60/80 | 43/58: 0.05243
2024-11-19 04:29:05 : 60/80 | 44/58: 0.03799
2024-11-19 04:29:07 : 60/80 | 45/58: 0.04996
2024-11-19 04:29:09 : 60/80 | 46/58: 0.06050
2024-11-19 04:29:10 : 60/80 | 47/58: 0.07159
2024-11-19 04:29:12 : 60/80 | 48/58: 0.04101
2024-11-19 04:29:14 : 60/80 | 49/58: 0.04111
2024-11-19 04:29:15 : 60/80 | 50/58: 0.03223
2024-11-19 04:29:17 : 60/80 | 51/58: 0.03530
2024-11-19 04:29:19 : 60/80 | 52/58: 0.03635
2024-11-19 04:29:20 : 60/80 | 53/58: 0.07301
2024-11-19 04:29:22 : 60/80 | 54/58: 0.03322
2024-11-19 04:29:24 : 60/80 | 55/58: 0.03074
2024-11-19 04:29:25 : 60/80 | 56/58: 0.06966
2024-11-19 04:29:27 : 60/80 | 57/58: 0.02879
2024-11-19 04:29:28 : 60/80 | 58/58: 0.02898
2024-11-19 04:29:59 : 60: Evaluation loss: 5.00438 | Pearson: 0.73300 | QWK:  0.71400
2024-11-19 04:30:01 : 61/80 | 1/58: 0.10411
2024-11-19 04:30:03 : 61/80 | 2/58: 0.05920
2024-11-19 04:30:04 : 61/80 | 3/58: 0.08219
2024-11-19 04:30:06 : 61/80 | 4/58: 0.06325
2024-11-19 04:30:08 : 61/80 | 5/58: 0.03591
2024-11-19 04:30:09 : 61/80 | 6/58: 0.03752
2024-11-19 04:30:11 : 61/80 | 7/58: 0.03207
2024-11-19 04:30:13 : 61/80 | 8/58: 0.04048
2024-11-19 04:30:14 : 61/80 | 9/58: 0.02166
2024-11-19 04:30:16 : 61/80 | 10/58: 0.02601
2024-11-19 04:30:18 : 61/80 | 11/58: 0.04802
2024-11-19 04:30:19 : 61/80 | 12/58: 0.03497
2024-11-19 04:30:21 : 61/80 | 13/58: 0.01996
2024-11-19 04:30:23 : 61/80 | 14/58: 0.06059
2024-11-19 04:30:25 : 61/80 | 15/58: 0.03534
2024-11-19 04:30:26 : 61/80 | 16/58: 0.06466
2024-11-19 04:30:28 : 61/80 | 17/58: 0.03478
2024-11-19 04:30:30 : 61/80 | 18/58: 0.03000
2024-11-19 04:30:31 : 61/80 | 19/58: 0.08452
2024-11-19 04:30:33 : 61/80 | 20/58: 0.07120
2024-11-19 04:30:35 : 61/80 | 21/58: 0.03333
2024-11-19 04:30:36 : 61/80 | 22/58: 0.01604
2024-11-19 04:30:38 : 61/80 | 23/58: 0.03003
2024-11-19 04:30:40 : 61/80 | 24/58: 0.05328
2024-11-19 04:30:41 : 61/80 | 25/58: 0.04578
2024-11-19 04:30:43 : 61/80 | 26/58: 0.03949
2024-11-19 04:30:45 : 61/80 | 27/58: 0.05692
2024-11-19 04:30:46 : 61/80 | 28/58: 0.03555
2024-11-19 04:30:48 : 61/80 | 29/58: 0.04537
2024-11-19 04:30:50 : 61/80 | 30/58: 0.07027
2024-11-19 04:30:51 : 61/80 | 31/58: 0.04530
2024-11-19 04:30:53 : 61/80 | 32/58: 0.04032
2024-11-19 04:30:55 : 61/80 | 33/58: 0.02769
2024-11-19 04:30:56 : 61/80 | 34/58: 0.02645
2024-11-19 04:30:58 : 61/80 | 35/58: 0.05315
2024-11-19 04:31:00 : 61/80 | 36/58: 0.02576
2024-11-19 04:31:01 : 61/80 | 37/58: 0.04020
2024-11-19 04:31:03 : 61/80 | 38/58: 0.04153
2024-11-19 04:31:05 : 61/80 | 39/58: 0.04262
2024-11-19 04:31:07 : 61/80 | 40/58: 0.02997
2024-11-19 04:31:08 : 61/80 | 41/58: 0.02983
2024-11-19 04:31:10 : 61/80 | 42/58: 0.04735
2024-11-19 04:31:12 : 61/80 | 43/58: 0.03613
2024-11-19 04:31:13 : 61/80 | 44/58: 0.05125
2024-11-19 04:31:15 : 61/80 | 45/58: 0.07334
2024-11-19 04:31:17 : 61/80 | 46/58: 0.04773
2024-11-19 04:31:18 : 61/80 | 47/58: 0.02808
2024-11-19 04:31:20 : 61/80 | 48/58: 0.03748
2024-11-19 04:31:22 : 61/80 | 49/58: 0.03835
2024-11-19 04:31:23 : 61/80 | 50/58: 0.03118
2024-11-19 04:31:25 : 61/80 | 51/58: 0.02935
2024-11-19 04:31:26 : 61/80 | 52/58: 0.04063
2024-11-19 04:31:28 : 61/80 | 53/58: 0.05029
2024-11-19 04:31:30 : 61/80 | 54/58: 0.03161
2024-11-19 04:31:31 : 61/80 | 55/58: 0.03472
2024-11-19 04:31:33 : 61/80 | 56/58: 0.03376
2024-11-19 04:31:35 : 61/80 | 57/58: 0.03089
2024-11-19 04:31:36 : 61/80 | 58/58: 0.04839
2024-11-19 04:32:07 : 61: Evaluation loss: 5.07114 | Pearson: 0.71900 | QWK:  0.66900
2024-11-19 04:32:08 : 62/80 | 1/58: 0.04530
2024-11-19 04:32:10 : 62/80 | 2/58: 0.02971
2024-11-19 04:32:12 : 62/80 | 3/58: 0.04124
2024-11-19 04:32:13 : 62/80 | 4/58: 0.02707
2024-11-19 04:32:15 : 62/80 | 5/58: 0.07493
2024-11-19 04:32:17 : 62/80 | 6/58: 0.03089
2024-11-19 04:32:18 : 62/80 | 7/58: 0.02588
2024-11-19 04:32:20 : 62/80 | 8/58: 0.05894
2024-11-19 04:32:22 : 62/80 | 9/58: 0.02007
2024-11-19 04:32:24 : 62/80 | 10/58: 0.03286
2024-11-19 04:32:25 : 62/80 | 11/58: 0.02963
2024-11-19 04:32:27 : 62/80 | 12/58: 0.05597
2024-11-19 04:32:29 : 62/80 | 13/58: 0.01694
2024-11-19 04:32:30 : 62/80 | 14/58: 0.03834
2024-11-19 04:32:32 : 62/80 | 15/58: 0.03971
2024-11-19 04:32:34 : 62/80 | 16/58: 0.08911
2024-11-19 04:32:35 : 62/80 | 17/58: 0.02852
2024-11-19 04:32:37 : 62/80 | 18/58: 0.05824
2024-11-19 04:32:39 : 62/80 | 19/58: 0.04098
2024-11-19 04:32:40 : 62/80 | 20/58: 0.04839
2024-11-19 04:32:42 : 62/80 | 21/58: 0.03471
2024-11-19 04:32:44 : 62/80 | 22/58: 0.01382
2024-11-19 04:32:46 : 62/80 | 23/58: 0.02160
2024-11-19 04:32:47 : 62/80 | 24/58: 0.02699
2024-11-19 04:32:49 : 62/80 | 25/58: 0.05590
2024-11-19 04:32:51 : 62/80 | 26/58: 0.02041
2024-11-19 04:32:52 : 62/80 | 27/58: 0.03796
2024-11-19 04:32:54 : 62/80 | 28/58: 0.04158
2024-11-19 04:32:56 : 62/80 | 29/58: 0.06676
2024-11-19 04:32:57 : 62/80 | 30/58: 0.05754
2024-11-19 04:32:59 : 62/80 | 31/58: 0.03348
2024-11-19 04:33:01 : 62/80 | 32/58: 0.05563
2024-11-19 04:33:02 : 62/80 | 33/58: 0.05055
2024-11-19 04:33:04 : 62/80 | 34/58: 0.03359
2024-11-19 04:33:06 : 62/80 | 35/58: 0.04297
2024-11-19 04:33:07 : 62/80 | 36/58: 0.05830
2024-11-19 04:33:09 : 62/80 | 37/58: 0.03631
2024-11-19 04:33:11 : 62/80 | 38/58: 0.05857
2024-11-19 04:33:12 : 62/80 | 39/58: 0.03916
2024-11-19 04:33:14 : 62/80 | 40/58: 0.03619
2024-11-19 04:33:16 : 62/80 | 41/58: 0.05685
2024-11-19 04:33:17 : 62/80 | 42/58: 0.02507
2024-11-19 04:33:19 : 62/80 | 43/58: 0.02244
2024-11-19 04:33:21 : 62/80 | 44/58: 0.04711
2024-11-19 04:33:22 : 62/80 | 45/58: 0.03894
2024-11-19 04:33:24 : 62/80 | 46/58: 0.03032
2024-11-19 04:33:26 : 62/80 | 47/58: 0.02839
2024-11-19 04:33:28 : 62/80 | 48/58: 0.02741
2024-11-19 04:33:29 : 62/80 | 49/58: 0.03520
2024-11-19 04:33:31 : 62/80 | 50/58: 0.03764
2024-11-19 04:33:33 : 62/80 | 51/58: 0.04002
2024-11-19 04:33:34 : 62/80 | 52/58: 0.04608
2024-11-19 04:33:36 : 62/80 | 53/58: 0.03713
2024-11-19 04:33:37 : 62/80 | 54/58: 0.03322
2024-11-19 04:33:39 : 62/80 | 55/58: 0.02798
2024-11-19 04:33:41 : 62/80 | 56/58: 0.02613
2024-11-19 04:33:42 : 62/80 | 57/58: 0.03722
2024-11-19 04:33:44 : 62/80 | 58/58: 0.06608
2024-11-19 04:34:14 : 62: Evaluation loss: 4.91530 | Pearson: 0.73800 | QWK:  0.70300
2024-11-19 04:34:16 : 63/80 | 1/58: 0.04314
2024-11-19 04:34:18 : 63/80 | 2/58: 0.04739
2024-11-19 04:34:19 : 63/80 | 3/58: 0.03684
2024-11-19 04:34:21 : 63/80 | 4/58: 0.02799
2024-11-19 04:34:23 : 63/80 | 5/58: 0.07721
2024-11-19 04:34:24 : 63/80 | 6/58: 0.05776
2024-11-19 04:34:26 : 63/80 | 7/58: 0.04724
2024-11-19 04:34:28 : 63/80 | 8/58: 0.04082
2024-11-19 04:34:29 : 63/80 | 9/58: 0.02194
2024-11-19 04:34:31 : 63/80 | 10/58: 0.04929
2024-11-19 04:34:33 : 63/80 | 11/58: 0.04547
2024-11-19 04:34:34 : 63/80 | 12/58: 0.02273
2024-11-19 04:34:36 : 63/80 | 13/58: 0.02471
2024-11-19 04:34:38 : 63/80 | 14/58: 0.03046
2024-11-19 04:34:39 : 63/80 | 15/58: 0.05984
2024-11-19 04:34:41 : 63/80 | 16/58: 0.06629
2024-11-19 04:34:43 : 63/80 | 17/58: 0.04450
2024-11-19 04:34:44 : 63/80 | 18/58: 0.05094
2024-11-19 04:34:46 : 63/80 | 19/58: 0.04261
2024-11-19 04:34:48 : 63/80 | 20/58: 0.03575
2024-11-19 04:34:49 : 63/80 | 21/58: 0.04181
2024-11-19 04:34:51 : 63/80 | 22/58: 0.07865
2024-11-19 04:34:53 : 63/80 | 23/58: 0.03820
2024-11-19 04:34:55 : 63/80 | 24/58: 0.06566
2024-11-19 04:34:56 : 63/80 | 25/58: 0.06369
2024-11-19 04:34:58 : 63/80 | 26/58: 0.05188
2024-11-19 04:35:00 : 63/80 | 27/58: 0.02773
2024-11-19 04:35:01 : 63/80 | 28/58: 0.02920
2024-11-19 04:35:03 : 63/80 | 29/58: 0.04055
2024-11-19 04:35:05 : 63/80 | 30/58: 0.08173
2024-11-19 04:35:06 : 63/80 | 31/58: 0.03284
2024-11-19 04:35:08 : 63/80 | 32/58: 0.04411
2024-11-19 04:35:09 : 63/80 | 33/58: 0.07304
2024-11-19 04:35:11 : 63/80 | 34/58: 0.04890
2024-11-19 04:35:13 : 63/80 | 35/58: 0.07272
2024-11-19 04:35:14 : 63/80 | 36/58: 0.33229
2024-11-19 04:35:16 : 63/80 | 37/58: 0.22552
2024-11-19 04:35:18 : 63/80 | 38/58: 0.11802
2024-11-19 04:35:20 : 63/80 | 39/58: 0.07624
2024-11-19 04:35:21 : 63/80 | 40/58: 0.10032
2024-11-19 04:35:23 : 63/80 | 41/58: 0.10785
2024-11-19 04:35:25 : 63/80 | 42/58: 0.07931
2024-11-19 04:35:26 : 63/80 | 43/58: 0.07636
2024-11-19 04:35:28 : 63/80 | 44/58: 0.03310
2024-11-19 04:35:30 : 63/80 | 45/58: 0.10411
2024-11-19 04:35:31 : 63/80 | 46/58: 0.17054
2024-11-19 04:35:33 : 63/80 | 47/58: 0.12092
2024-11-19 04:35:35 : 63/80 | 48/58: 0.06752
2024-11-19 04:35:36 : 63/80 | 49/58: 0.09282
2024-11-19 04:35:38 : 63/80 | 50/58: 0.13465
2024-11-19 04:35:40 : 63/80 | 51/58: 0.07218
2024-11-19 04:35:41 : 63/80 | 52/58: 0.10886
2024-11-19 04:35:43 : 63/80 | 53/58: 0.07935
2024-11-19 04:35:45 : 63/80 | 54/58: 0.06533
2024-11-19 04:35:46 : 63/80 | 55/58: 0.11248
2024-11-19 04:35:48 : 63/80 | 56/58: 0.11422
2024-11-19 04:35:49 : 63/80 | 57/58: 0.11090
2024-11-19 04:35:51 : 63/80 | 58/58: 0.05452
2024-11-19 04:36:22 : 63: Evaluation loss: 4.74797 | Pearson: 0.74200 | QWK:  0.71100
2024-11-19 04:36:23 : 64/80 | 1/58: 0.11092
2024-11-19 04:36:25 : 64/80 | 2/58: 0.11454
2024-11-19 04:36:27 : 64/80 | 3/58: 0.06111
2024-11-19 04:36:28 : 64/80 | 4/58: 0.04525
2024-11-19 04:36:30 : 64/80 | 5/58: 0.07540
2024-11-19 04:36:32 : 64/80 | 6/58: 0.08623
2024-11-19 04:36:33 : 64/80 | 7/58: 0.06770
2024-11-19 04:36:35 : 64/80 | 8/58: 0.04927
2024-11-19 04:36:37 : 64/80 | 9/58: 0.08336
2024-11-19 04:36:38 : 64/80 | 10/58: 0.03394
2024-11-19 04:36:40 : 64/80 | 11/58: 0.06862
2024-11-19 04:36:42 : 64/80 | 12/58: 0.07889
2024-11-19 04:36:43 : 64/80 | 13/58: 0.14534
2024-11-19 04:36:45 : 64/80 | 14/58: 0.07675
2024-11-19 04:36:47 : 64/80 | 15/58: 0.12191
2024-11-19 04:36:48 : 64/80 | 16/58: 0.05253
2024-11-19 04:36:50 : 64/80 | 17/58: 0.07026
2024-11-19 04:36:52 : 64/80 | 18/58: 0.05354
2024-11-19 04:36:54 : 64/80 | 19/58: 0.04396
2024-11-19 04:36:55 : 64/80 | 20/58: 0.06832
2024-11-19 04:36:57 : 64/80 | 21/58: 0.07505
2024-11-19 04:36:59 : 64/80 | 22/58: 0.02438
2024-11-19 04:37:00 : 64/80 | 23/58: 0.07711
2024-11-19 04:37:02 : 64/80 | 24/58: 0.05185
2024-11-19 04:37:04 : 64/80 | 25/58: 0.04753
2024-11-19 04:37:05 : 64/80 | 26/58: 0.07470
2024-11-19 04:37:07 : 64/80 | 27/58: 0.03372
2024-11-19 04:37:09 : 64/80 | 28/58: 0.03273
2024-11-19 04:37:10 : 64/80 | 29/58: 0.02546
2024-11-19 04:37:12 : 64/80 | 30/58: 0.06317
2024-11-19 04:37:14 : 64/80 | 31/58: 0.05520
2024-11-19 04:37:15 : 64/80 | 32/58: 0.05546
2024-11-19 04:37:17 : 64/80 | 33/58: 0.04135
2024-11-19 04:37:19 : 64/80 | 34/58: 0.08343
2024-11-19 04:37:20 : 64/80 | 35/58: 0.02716
2024-11-19 04:37:22 : 64/80 | 36/58: 0.05344
2024-11-19 04:37:24 : 64/80 | 37/58: 0.08500
2024-11-19 04:37:25 : 64/80 | 38/58: 0.06453
2024-11-19 04:37:27 : 64/80 | 39/58: 0.02994
2024-11-19 04:37:29 : 64/80 | 40/58: 0.03110
2024-11-19 04:37:30 : 64/80 | 41/58: 0.05410
2024-11-19 04:37:32 : 64/80 | 42/58: 0.10344
2024-11-19 04:37:34 : 64/80 | 43/58: 0.05349
2024-11-19 04:37:35 : 64/80 | 44/58: 0.05329
2024-11-19 04:37:37 : 64/80 | 45/58: 0.03628
2024-11-19 04:37:39 : 64/80 | 46/58: 0.04336
2024-11-19 04:37:40 : 64/80 | 47/58: 0.06441
2024-11-19 04:37:42 : 64/80 | 48/58: 0.03664
2024-11-19 04:37:44 : 64/80 | 49/58: 0.02870
2024-11-19 04:37:45 : 64/80 | 50/58: 0.02180
2024-11-19 04:37:47 : 64/80 | 51/58: 0.07996
2024-11-19 04:37:49 : 64/80 | 52/58: 0.03006
2024-11-19 04:37:50 : 64/80 | 53/58: 0.03168
2024-11-19 04:37:52 : 64/80 | 54/58: 0.03020
2024-11-19 04:37:53 : 64/80 | 55/58: 0.02126
2024-11-19 04:37:55 : 64/80 | 56/58: 0.03262
2024-11-19 04:37:57 : 64/80 | 57/58: 0.05368
2024-11-19 04:37:58 : 64/80 | 58/58: 0.03190
2024-11-19 04:38:28 : 64: Evaluation loss: 4.66598 | Pearson: 0.74600 | QWK:  0.70800
2024-11-19 04:38:30 : 65/80 | 1/58: 0.08877
2024-11-19 04:38:32 : 65/80 | 2/58: 0.08618
2024-11-19 04:38:33 : 65/80 | 3/58: 0.08418
2024-11-19 04:38:35 : 65/80 | 4/58: 0.04363
2024-11-19 04:38:37 : 65/80 | 5/58: 0.03933
2024-11-19 04:38:38 : 65/80 | 6/58: 0.03707
2024-11-19 04:38:40 : 65/80 | 7/58: 0.03177
2024-11-19 04:38:42 : 65/80 | 8/58: 0.06104
2024-11-19 04:38:43 : 65/80 | 9/58: 0.04508
2024-11-19 04:38:45 : 65/80 | 10/58: 0.07565
2024-11-19 04:38:47 : 65/80 | 11/58: 0.11212
2024-11-19 04:38:48 : 65/80 | 12/58: 0.07470
2024-11-19 04:38:50 : 65/80 | 13/58: 0.05649
2024-11-19 04:38:52 : 65/80 | 14/58: 0.04733
2024-11-19 04:38:54 : 65/80 | 15/58: 0.06307
2024-11-19 04:38:55 : 65/80 | 16/58: 0.05349
2024-11-19 04:38:57 : 65/80 | 17/58: 0.05533
2024-11-19 04:38:59 : 65/80 | 18/58: 0.10894
2024-11-19 04:39:00 : 65/80 | 19/58: 0.03659
2024-11-19 04:39:02 : 65/80 | 20/58: 0.08016
2024-11-19 04:39:04 : 65/80 | 21/58: 0.08531
2024-11-19 04:39:05 : 65/80 | 22/58: 0.07260
2024-11-19 04:39:07 : 65/80 | 23/58: 0.06307
2024-11-19 04:39:09 : 65/80 | 24/58: 0.02442
2024-11-19 04:39:10 : 65/80 | 25/58: 0.02905
2024-11-19 04:39:12 : 65/80 | 26/58: 0.05257
2024-11-19 04:39:14 : 65/80 | 27/58: 0.07465
2024-11-19 04:39:15 : 65/80 | 28/58: 0.07112
2024-11-19 04:39:17 : 65/80 | 29/58: 0.06330
2024-11-19 04:39:19 : 65/80 | 30/58: 0.08191
2024-11-19 04:39:20 : 65/80 | 31/58: 0.07142
2024-11-19 04:39:22 : 65/80 | 32/58: 0.02262
2024-11-19 04:39:24 : 65/80 | 33/58: 0.02242
2024-11-19 04:39:25 : 65/80 | 34/58: 0.06826
2024-11-19 04:39:27 : 65/80 | 35/58: 0.05890
2024-11-19 04:39:29 : 65/80 | 36/58: 0.05594
2024-11-19 04:39:31 : 65/80 | 37/58: 0.05904
2024-11-19 04:39:32 : 65/80 | 38/58: 0.04582
2024-11-19 04:39:34 : 65/80 | 39/58: 0.04004
2024-11-19 04:39:36 : 65/80 | 40/58: 0.06504
2024-11-19 04:39:37 : 65/80 | 41/58: 0.01357
2024-11-19 04:39:39 : 65/80 | 42/58: 0.06509
2024-11-19 04:39:41 : 65/80 | 43/58: 0.04695
2024-11-19 04:39:42 : 65/80 | 44/58: 0.04828
2024-11-19 04:39:44 : 65/80 | 45/58: 0.02515
2024-11-19 04:39:46 : 65/80 | 46/58: 0.06841
2024-11-19 04:39:47 : 65/80 | 47/58: 0.03600
2024-11-19 04:39:49 : 65/80 | 48/58: 0.03706
2024-11-19 04:39:51 : 65/80 | 49/58: 0.05556
2024-11-19 04:39:52 : 65/80 | 50/58: 0.06171
2024-11-19 04:39:54 : 65/80 | 51/58: 0.04320
2024-11-19 04:39:56 : 65/80 | 52/58: 0.04824
2024-11-19 04:39:57 : 65/80 | 53/58: 0.04108
2024-11-19 04:39:59 : 65/80 | 54/58: 0.04607
2024-11-19 04:40:00 : 65/80 | 55/58: 0.04990
2024-11-19 04:40:02 : 65/80 | 56/58: 0.03625
2024-11-19 04:40:04 : 65/80 | 57/58: 0.03554
2024-11-19 04:40:05 : 65/80 | 58/58: 0.06515
2024-11-19 04:40:36 : 65: Evaluation loss: 4.70744 | Pearson: 0.74500 | QWK:  0.68800
2024-11-19 04:40:37 : 66/80 | 1/58: 0.03275
2024-11-19 04:40:39 : 66/80 | 2/58: 0.07357
2024-11-19 04:40:41 : 66/80 | 3/58: 0.04334
2024-11-19 04:40:42 : 66/80 | 4/58: 0.05190
2024-11-19 04:40:44 : 66/80 | 5/58: 0.01940
2024-11-19 04:40:46 : 66/80 | 6/58: 0.04059
2024-11-19 04:40:47 : 66/80 | 7/58: 0.02843
2024-11-19 04:40:49 : 66/80 | 8/58: 0.03973
2024-11-19 04:40:51 : 66/80 | 9/58: 0.03319
2024-11-19 04:40:53 : 66/80 | 10/58: 0.02542
2024-11-19 04:40:54 : 66/80 | 11/58: 0.06424
2024-11-19 04:40:56 : 66/80 | 12/58: 0.04553
2024-11-19 04:40:58 : 66/80 | 13/58: 0.06801
2024-11-19 04:40:59 : 66/80 | 14/58: 0.06241
2024-11-19 04:41:01 : 66/80 | 15/58: 0.01927
2024-11-19 04:41:03 : 66/80 | 16/58: 0.07806
2024-11-19 04:41:04 : 66/80 | 17/58: 0.03209
2024-11-19 04:41:06 : 66/80 | 18/58: 0.05144
2024-11-19 04:41:08 : 66/80 | 19/58: 0.05028
2024-11-19 04:41:09 : 66/80 | 20/58: 0.03841
2024-11-19 04:41:11 : 66/80 | 21/58: 0.04065
2024-11-19 04:41:13 : 66/80 | 22/58: 0.05157
2024-11-19 04:41:14 : 66/80 | 23/58: 0.04820
2024-11-19 04:41:16 : 66/80 | 24/58: 0.07337
2024-11-19 04:41:18 : 66/80 | 25/58: 0.03850
2024-11-19 04:41:19 : 66/80 | 26/58: 0.03359
2024-11-19 04:41:21 : 66/80 | 27/58: 0.03978
2024-11-19 04:41:23 : 66/80 | 28/58: 0.04636
2024-11-19 04:41:24 : 66/80 | 29/58: 0.03084
2024-11-19 04:41:26 : 66/80 | 30/58: 0.04064
2024-11-19 04:41:28 : 66/80 | 31/58: 0.04953
2024-11-19 04:41:29 : 66/80 | 32/58: 0.03151
2024-11-19 04:41:31 : 66/80 | 33/58: 0.05770
2024-11-19 04:41:33 : 66/80 | 34/58: 0.03425
2024-11-19 04:41:34 : 66/80 | 35/58: 0.03203
2024-11-19 04:41:36 : 66/80 | 36/58: 0.03879
2024-11-19 04:41:38 : 66/80 | 37/58: 0.02497
2024-11-19 04:41:40 : 66/80 | 38/58: 0.04083
2024-11-19 04:41:41 : 66/80 | 39/58: 0.02874
