2024-11-16 23:15:00 : ===================== 2024-11-16T23:15:00.980929 =====================
2024-11-16 23:15:00 : ===================== FINE-TUNING ON PROMPT 4 =====================
2024-11-16 23:15:00 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[4], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p4.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p4/p4.pt', device='cuda', log=PosixPath('logs/finetune-p4.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:15:00 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:04 : Train/Eval/Test: 1057/359/355
2024-11-16 23:15:04 : Started training loop for p4.pt
2024-11-16 23:15:08 : 1/80 | 0/67: 0.30412
2024-11-17 00:59:58 : 51/80 | 65/67: 0.00091
2024-11-17 00:59:59 : 51/80 | 66/67: 0.00139
2024-11-17 01:00:26 : 51: Evaluation loss: 0.20998 | Pearson: 0.78300 | QWK:  0.63700
2024-11-17 01:00:27 : 52/80 | 0/67: 0.00127
2024-11-17 01:00:29 : 52/80 | 1/67: 0.00092
2024-11-17 01:00:30 : 52/80 | 2/67: 0.00045
2024-11-17 01:00:32 : 52/80 | 3/67: 0.00095
2024-11-17 01:00:33 : 52/80 | 4/67: 0.00108
2024-11-17 01:00:34 : 52/80 | 5/67: 0.00110
2024-11-17 01:00:36 : 52/80 | 6/67: 0.00608
2024-11-17 01:00:37 : 52/80 | 7/67: 0.00168
2024-11-17 01:00:39 : 52/80 | 8/67: 0.00344
2024-11-17 01:00:40 : 52/80 | 9/67: 0.00123
2024-11-17 01:00:42 : 52/80 | 10/67: 0.00301
2024-11-17 01:00:43 : 52/80 | 11/67: 0.00197
2024-11-17 01:00:44 : 52/80 | 12/67: 0.00228
2024-11-17 01:00:46 : 52/80 | 13/67: 0.00327
2024-11-17 01:00:47 : 52/80 | 14/67: 0.00259
2024-11-17 01:00:49 : 52/80 | 15/67: 0.00613
2024-11-17 01:00:50 : 52/80 | 16/67: 0.00096
2024-11-17 01:00:52 : 52/80 | 17/67: 0.00194
2024-11-17 01:00:53 : 52/80 | 18/67: 0.00319
2024-11-17 01:00:54 : 52/80 | 19/67: 0.00154
2024-11-17 01:00:56 : 52/80 | 20/67: 0.00412
2024-11-17 01:00:57 : 52/80 | 21/67: 0.00498
2024-11-17 01:00:59 : 52/80 | 22/67: 0.00581
2024-11-17 01:01:00 : 52/80 | 23/67: 0.00166
2024-11-17 01:01:02 : 52/80 | 24/67: 0.00162
2024-11-17 01:01:03 : 52/80 | 25/67: 0.00359
2024-11-17 01:01:05 : 52/80 | 26/67: 0.00569
2024-11-17 01:01:06 : 52/80 | 27/67: 0.00193
2024-11-17 01:01:08 : 52/80 | 28/67: 0.00274
2024-11-17 01:01:09 : 52/80 | 29/67: 0.00390
2024-11-17 01:01:10 : 52/80 | 30/67: 0.00166
2024-11-17 01:01:12 : 52/80 | 31/67: 0.00217
2024-11-17 01:01:13 : 52/80 | 32/67: 0.00369
2024-11-17 01:01:15 : 52/80 | 33/67: 0.00146
2024-11-17 01:01:16 : 52/80 | 34/67: 0.00321
2024-11-17 01:01:18 : 52/80 | 35/67: 0.00102
2024-11-17 01:01:19 : 52/80 | 36/67: 0.00368
2024-11-17 01:01:20 : 52/80 | 37/67: 0.00079
2024-11-17 01:01:22 : 52/80 | 38/67: 0.00144
2024-11-17 01:01:23 : 52/80 | 39/67: 0.00254
2024-11-17 01:01:25 : 52/80 | 40/67: 0.00133
2024-11-17 01:01:26 : 52/80 | 41/67: 0.00084
2024-11-17 01:01:28 : 52/80 | 42/67: 0.00108
2024-11-17 01:01:29 : 52/80 | 43/67: 0.00148
2024-11-17 01:01:31 : 52/80 | 44/67: 0.00125
2024-11-17 01:01:32 : 52/80 | 45/67: 0.00088
2024-11-17 01:01:33 : 52/80 | 46/67: 0.00229
2024-11-17 01:01:35 : 52/80 | 47/67: 0.00209
2024-11-17 01:01:36 : 52/80 | 48/67: 0.00114
2024-11-17 01:01:38 : 52/80 | 49/67: 0.00089
2024-11-17 01:01:39 : 52/80 | 50/67: 0.00340
2024-11-17 01:01:41 : 52/80 | 51/67: 0.00197
2024-11-17 01:01:42 : 52/80 | 52/67: 0.00080
2024-11-17 01:01:44 : 52/80 | 53/67: 0.00297
2024-11-17 01:01:45 : 52/80 | 54/67: 0.00232
2024-11-17 01:01:46 : 52/80 | 55/67: 0.00153
2024-11-17 01:01:48 : 52/80 | 56/67: 0.00104
2024-11-17 01:01:49 : 52/80 | 57/67: 0.00185
2024-11-17 01:01:51 : 52/80 | 58/67: 0.00130
2024-11-17 01:01:52 : 52/80 | 59/67: 0.00124
2024-11-17 01:01:54 : 52/80 | 60/67: 0.00180
2024-11-17 01:01:55 : 52/80 | 61/67: 0.00195
2024-11-17 01:01:57 : 52/80 | 62/67: 0.00213
2024-11-17 01:01:58 : 52/80 | 63/67: 0.00086
2024-11-17 01:01:59 : 52/80 | 64/67: 0.00275
2024-11-17 01:02:01 : 52/80 | 65/67: 0.00137
2024-11-17 01:02:02 : 52/80 | 66/67: 0.00160
2024-11-17 01:02:28 : 52: Evaluation loss: 0.19341 | Pearson: 0.79000 | QWK:  0.64800
2024-11-17 01:02:30 : 53/80 | 0/67: 0.00173
2024-11-17 01:02:31 : 53/80 | 1/67: 0.00218
2024-11-17 01:02:33 : 53/80 | 2/67: 0.00147
2024-11-17 01:02:34 : 53/80 | 3/67: 0.00230
2024-11-17 01:02:35 : 53/80 | 4/67: 0.00069
2024-11-17 01:02:37 : 53/80 | 5/67: 0.00119
2024-11-17 01:02:38 : 53/80 | 6/67: 0.00085
2024-11-17 01:02:40 : 53/80 | 7/67: 0.00301
2024-11-17 01:02:41 : 53/80 | 8/67: 0.00128
2024-11-17 01:02:43 : 53/80 | 9/67: 0.00100
2024-11-17 01:02:44 : 53/80 | 10/67: 0.00085
2024-11-17 01:02:46 : 53/80 | 11/67: 0.00314
2024-11-17 01:02:47 : 53/80 | 12/67: 0.00138
2024-11-17 01:02:48 : 53/80 | 13/67: 0.00082
2024-11-17 01:02:50 : 53/80 | 14/67: 0.00177
2024-11-17 01:02:51 : 53/80 | 15/67: 0.00130
2024-11-17 01:02:53 : 53/80 | 16/67: 0.00043
2024-11-17 01:02:54 : 53/80 | 17/67: 0.00112
2024-11-17 01:02:56 : 53/80 | 18/67: 0.00155
2024-11-17 01:02:57 : 53/80 | 19/67: 0.00131
2024-11-17 01:02:59 : 53/80 | 20/67: 0.00415
2024-11-17 01:03:00 : 53/80 | 21/67: 0.00416
2024-11-17 01:03:02 : 53/80 | 22/67: 0.00344
2024-11-17 01:03:03 : 53/80 | 23/67: 0.00167
2024-11-17 01:03:04 : 53/80 | 24/67: 0.00254
2024-11-17 01:03:06 : 53/80 | 25/67: 0.00388
2024-11-17 01:03:07 : 53/80 | 26/67: 0.00511
2024-11-17 01:03:09 : 53/80 | 27/67: 0.00100
2024-11-17 01:03:10 : 53/80 | 28/67: 0.00344
2024-11-17 01:03:12 : 53/80 | 29/67: 0.00284
2024-11-17 01:03:13 : 53/80 | 30/67: 0.00155
2024-11-17 01:03:15 : 53/80 | 31/67: 0.00227
2024-11-17 01:03:16 : 53/80 | 32/67: 0.00217
2024-11-17 01:03:17 : 53/80 | 33/67: 0.00205
2024-11-17 01:03:19 : 53/80 | 34/67: 0.00241
2024-11-17 01:03:20 : 53/80 | 35/67: 0.00158
2024-11-17 01:03:22 : 53/80 | 36/67: 0.00120
2024-11-17 01:03:23 : 53/80 | 37/67: 0.00269
2024-11-17 01:03:25 : 53/80 | 38/67: 0.00389
2024-11-17 01:03:26 : 53/80 | 39/67: 0.00230
2024-11-17 01:03:27 : 53/80 | 40/67: 0.00084
2024-11-17 01:03:29 : 53/80 | 41/67: 0.00148
2024-11-17 01:03:30 : 53/80 | 42/67: 0.00140
2024-11-17 01:03:32 : 53/80 | 43/67: 0.00139
2024-11-17 01:03:33 : 53/80 | 44/67: 0.00061
2024-11-17 01:03:35 : 53/80 | 45/67: 0.00187
2024-11-17 01:03:36 : 53/80 | 46/67: 0.00100
2024-11-17 01:03:38 : 53/80 | 47/67: 0.00100
2024-11-17 01:03:39 : 53/80 | 48/67: 0.00225
2024-11-17 01:03:41 : 53/80 | 49/67: 0.00096
2024-11-17 01:03:42 : 53/80 | 50/67: 0.00086
2024-11-17 01:03:43 : 53/80 | 51/67: 0.00280
2024-11-17 01:03:45 : 53/80 | 52/67: 0.00285
2024-11-17 01:03:46 : 53/80 | 53/67: 0.00202
2024-11-17 01:03:48 : 53/80 | 54/67: 0.00090
2024-11-17 01:03:49 : 53/80 | 55/67: 0.00236
2024-11-17 01:03:50 : 53/80 | 56/67: 0.00177
2024-11-17 01:03:52 : 53/80 | 57/67: 0.00158
2024-11-17 01:03:53 : 53/80 | 58/67: 0.00336
2024-11-17 01:03:55 : 53/80 | 59/67: 0.00207
2024-11-17 01:03:56 : 53/80 | 60/67: 0.00147
2024-11-17 01:03:58 : 53/80 | 61/67: 0.00080
2024-11-17 01:03:59 : 53/80 | 62/67: 0.00190
2024-11-17 01:04:01 : 53/80 | 63/67: 0.00179
2024-11-17 01:04:02 : 53/80 | 64/67: 0.00153
2024-11-17 01:04:03 : 53/80 | 65/67: 0.00174
2024-11-17 01:04:05 : 53/80 | 66/67: 0.00292
2024-11-17 01:04:31 : 53: Evaluation loss: 0.20143 | Pearson: 0.78300 | QWK:  0.61600
2024-11-17 01:04:33 : 54/80 | 0/67: 0.00153
2024-11-17 01:04:34 : 54/80 | 1/67: 0.00086
2024-11-17 01:04:35 : 54/80 | 2/67: 0.00094
2024-11-17 01:04:37 : 54/80 | 3/67: 0.00134
2024-11-17 01:04:38 : 54/80 | 4/67: 0.00128
2024-11-17 01:04:40 : 54/80 | 5/67: 0.00110
2024-11-17 01:04:41 : 54/80 | 6/67: 0.00173
2024-11-17 01:04:43 : 54/80 | 7/67: 0.00178
2024-11-17 01:04:44 : 54/80 | 8/67: 0.00087
2024-11-17 01:04:45 : 54/80 | 9/67: 0.00119
2024-11-17 01:04:47 : 54/80 | 10/67: 0.00120
2024-11-17 01:04:48 : 54/80 | 11/67: 0.00146
2024-11-17 01:04:50 : 54/80 | 12/67: 0.00134
2024-11-17 01:04:51 : 54/80 | 13/67: 0.00126
2024-11-17 01:04:53 : 54/80 | 14/67: 0.00073
2024-11-17 01:04:54 : 54/80 | 15/67: 0.00148
2024-11-17 01:04:55 : 54/80 | 16/67: 0.00227
2024-11-17 01:04:57 : 54/80 | 17/67: 0.00136
2024-11-17 01:04:58 : 54/80 | 18/67: 0.00220
2024-11-17 01:05:00 : 54/80 | 19/67: 0.00266
2024-11-17 01:05:01 : 54/80 | 20/67: 0.00142
2024-11-17 01:05:03 : 54/80 | 21/67: 0.00127
2024-11-17 01:05:04 : 54/80 | 22/67: 0.00191
2024-11-17 01:05:06 : 54/80 | 23/67: 0.00152
2024-11-17 01:05:07 : 54/80 | 24/67: 0.00132
2024-11-17 01:05:08 : 54/80 | 25/67: 0.00117
2024-11-17 01:05:10 : 54/80 | 26/67: 0.00144
2024-11-17 01:05:11 : 54/80 | 27/67: 0.00204
2024-11-17 01:05:13 : 54/80 | 28/67: 0.00124
2024-11-17 01:05:14 : 54/80 | 29/67: 0.00103
2024-11-17 01:05:16 : 54/80 | 30/67: 0.00196
2024-11-17 01:05:17 : 54/80 | 31/67: 0.00240
2024-11-17 01:05:19 : 54/80 | 32/67: 0.00150
2024-11-17 01:05:20 : 54/80 | 33/67: 0.00145
2024-11-17 01:05:22 : 54/80 | 34/67: 0.00065
2024-11-17 01:05:23 : 54/80 | 35/67: 0.00205
2024-11-17 01:05:24 : 54/80 | 36/67: 0.00109
2024-11-17 01:05:26 : 54/80 | 37/67: 0.00149
2024-11-17 01:05:27 : 54/80 | 38/67: 0.00165
2024-11-17 01:05:29 : 54/80 | 39/67: 0.00168
2024-11-17 01:05:30 : 54/80 | 40/67: 0.00084
2024-11-17 01:05:32 : 54/80 | 41/67: 0.00188
2024-11-17 01:05:33 : 54/80 | 42/67: 0.00185
2024-11-17 01:05:34 : 54/80 | 43/67: 0.00294
2024-11-17 01:05:36 : 54/80 | 44/67: 0.00159
2024-11-17 01:05:37 : 54/80 | 45/67: 0.00156
2024-11-17 01:05:39 : 54/80 | 46/67: 0.00157
2024-11-17 01:05:40 : 54/80 | 47/67: 0.00112
2024-11-17 01:05:42 : 54/80 | 48/67: 0.00130
2024-11-17 01:05:43 : 54/80 | 49/67: 0.00118
2024-11-17 01:05:45 : 54/80 | 50/67: 0.00107
2024-11-17 01:05:46 : 54/80 | 51/67: 0.00186
2024-11-17 01:05:47 : 54/80 | 52/67: 0.00067
2024-11-17 01:05:49 : 54/80 | 53/67: 0.00223
2024-11-17 01:05:50 : 54/80 | 54/67: 0.00104
2024-11-17 01:05:52 : 54/80 | 55/67: 0.00195
2024-11-17 01:05:53 : 54/80 | 56/67: 0.00171
2024-11-17 01:05:55 : 54/80 | 57/67: 0.00075
2024-11-17 01:05:56 : 54/80 | 58/67: 0.00220
2024-11-17 01:05:57 : 54/80 | 59/67: 0.00134
2024-11-17 01:05:59 : 54/80 | 60/67: 0.00137
2024-11-17 01:06:00 : 54/80 | 61/67: 0.00120
2024-11-17 01:06:02 : 54/80 | 62/67: 0.00123
2024-11-17 01:06:03 : 54/80 | 63/67: 0.00074
2024-11-17 01:06:05 : 54/80 | 64/67: 0.00203
2024-11-17 01:06:06 : 54/80 | 65/67: 0.00137
2024-11-17 01:06:08 : 54/80 | 66/67: 0.00108
2024-11-17 01:06:34 : 54: Evaluation loss: 0.19718 | Pearson: 0.78800 | QWK:  0.61000
2024-11-17 01:06:35 : 55/80 | 0/67: 0.00139
2024-11-17 01:06:37 : 55/80 | 1/67: 0.00099
2024-11-17 01:06:38 : 55/80 | 2/67: 0.00093
2024-11-17 01:06:40 : 55/80 | 3/67: 0.00221
2024-11-17 01:06:41 : 55/80 | 4/67: 0.00137
2024-11-17 01:06:42 : 55/80 | 5/67: 0.00126
2024-11-17 01:06:44 : 55/80 | 6/67: 0.00173
2024-11-17 01:06:45 : 55/80 | 7/67: 0.00253
2024-11-17 01:06:47 : 55/80 | 8/67: 0.00071
2024-11-17 01:06:48 : 55/80 | 9/67: 0.00203
2024-11-17 01:06:50 : 55/80 | 10/67: 0.00228
2024-11-17 01:06:51 : 55/80 | 11/67: 0.00176
2024-11-17 01:06:53 : 55/80 | 12/67: 0.00048
2024-11-17 01:06:54 : 55/80 | 13/67: 0.00083
2024-11-17 01:06:55 : 55/80 | 14/67: 0.00172
2024-11-17 01:06:57 : 55/80 | 15/67: 0.00197
2024-11-17 01:06:58 : 55/80 | 16/67: 0.00128
2024-11-17 01:07:00 : 55/80 | 17/67: 0.00108
2024-11-17 01:07:01 : 55/80 | 18/67: 0.00078
2024-11-17 01:07:03 : 55/80 | 19/67: 0.00248
2024-11-17 01:07:04 : 55/80 | 20/67: 0.00254
2024-11-17 01:07:06 : 55/80 | 21/67: 0.00205
2024-11-17 01:07:07 : 55/80 | 22/67: 0.00181
2024-11-17 01:07:09 : 55/80 | 23/67: 0.00087
2024-11-17 01:07:10 : 55/80 | 24/67: 0.00118
2024-11-17 01:07:11 : 55/80 | 25/67: 0.00082
2024-11-17 01:07:13 : 55/80 | 26/67: 0.00196
2024-11-17 01:07:14 : 55/80 | 27/67: 0.00166
2024-11-17 01:07:16 : 55/80 | 28/67: 0.00085
2024-11-17 01:07:17 : 55/80 | 29/67: 0.00081
2024-11-17 01:07:19 : 55/80 | 30/67: 0.00137
2024-11-17 01:07:20 : 55/80 | 31/67: 0.00275
2024-11-17 01:07:21 : 55/80 | 32/67: 0.00153
2024-11-17 01:07:23 : 55/80 | 33/67: 0.00115
2024-11-17 01:07:24 : 55/80 | 34/67: 0.00276
2024-11-17 01:07:26 : 55/80 | 35/67: 0.00228
2024-11-17 01:07:27 : 55/80 | 36/67: 0.00126
2024-11-17 01:07:29 : 55/80 | 37/67: 0.00211
2024-11-17 01:07:30 : 55/80 | 38/67: 0.00176
2024-11-17 01:07:32 : 55/80 | 39/67: 0.00153
2024-11-17 01:07:33 : 55/80 | 40/67: 0.00111
2024-11-17 01:07:34 : 55/80 | 41/67: 0.00111
2024-11-17 01:07:36 : 55/80 | 42/67: 0.00171
2024-11-17 01:07:37 : 55/80 | 43/67: 0.00114
2024-11-17 01:07:39 : 55/80 | 44/67: 0.00107
2024-11-17 01:07:40 : 55/80 | 45/67: 0.00136
2024-11-17 01:07:42 : 55/80 | 46/67: 0.00094
2024-11-17 01:07:43 : 55/80 | 47/67: 0.00260
2024-11-17 01:07:44 : 55/80 | 48/67: 0.00055
2024-11-17 01:07:46 : 55/80 | 49/67: 0.00165
2024-11-17 01:07:47 : 55/80 | 50/67: 0.00109
2024-11-17 01:07:49 : 55/80 | 51/67: 0.00123
2024-11-17 01:07:50 : 55/80 | 52/67: 0.00090
2024-11-17 01:07:52 : 55/80 | 53/67: 0.00136
2024-11-17 01:07:53 : 55/80 | 54/67: 0.00159
2024-11-17 01:07:54 : 55/80 | 55/67: 0.00103
2024-11-17 01:07:56 : 55/80 | 56/67: 0.00148
2024-11-17 01:07:57 : 55/80 | 57/67: 0.00251
2024-11-17 01:07:59 : 55/80 | 58/67: 0.00146
2024-11-17 01:08:00 : 55/80 | 59/67: 0.00162
2024-11-17 01:08:02 : 55/80 | 60/67: 0.00134
2024-11-17 01:08:03 : 55/80 | 61/67: 0.00175
2024-11-17 01:08:04 : 55/80 | 62/67: 0.00130
2024-11-17 01:08:06 : 55/80 | 63/67: 0.00056
2024-11-17 01:08:07 : 55/80 | 64/67: 0.00269
2024-11-17 01:08:09 : 55/80 | 65/67: 0.00128
2024-11-17 01:08:10 : 55/80 | 66/67: 0.00127
2024-11-17 01:08:36 : 55: Evaluation loss: 0.20079 | Pearson: 0.78500 | QWK:  0.61800
2024-11-17 01:08:38 : 56/80 | 0/67: 0.00141
2024-11-17 01:08:39 : 56/80 | 1/67: 0.00137
2024-11-17 01:08:40 : 56/80 | 2/67: 0.00039
2024-11-17 01:08:42 : 56/80 | 3/67: 0.00188
2024-11-17 01:08:43 : 56/80 | 4/67: 0.00140
2024-11-17 01:08:45 : 56/80 | 5/67: 0.00128
2024-11-17 01:08:46 : 56/80 | 6/67: 0.00099
2024-11-17 01:08:48 : 56/80 | 7/67: 0.00089
2024-11-17 01:08:49 : 56/80 | 8/67: 0.00194
2024-11-17 01:08:50 : 56/80 | 9/67: 0.00207
2024-11-17 01:08:52 : 56/80 | 10/67: 0.00050
2024-11-17 01:08:53 : 56/80 | 11/67: 0.00183
2024-11-17 01:08:55 : 56/80 | 12/67: 0.00176
2024-11-17 01:08:56 : 56/80 | 13/67: 0.00171
2024-11-17 01:08:58 : 56/80 | 14/67: 0.00173
2024-11-17 01:08:59 : 56/80 | 15/67: 0.00087
2024-11-17 01:09:01 : 56/80 | 16/67: 0.00118
2024-11-17 01:09:02 : 56/80 | 17/67: 0.00166
2024-11-17 01:09:04 : 56/80 | 18/67: 0.00221
2024-11-17 01:09:05 : 56/80 | 19/67: 0.00099
2024-11-17 01:09:06 : 56/80 | 20/67: 0.00138
2024-11-17 01:09:08 : 56/80 | 21/67: 0.00221
2024-11-17 01:09:09 : 56/80 | 22/67: 0.00141
2024-11-17 01:09:11 : 56/80 | 23/67: 0.00149
2024-11-17 01:09:12 : 56/80 | 24/67: 0.00253
2024-11-17 01:09:14 : 56/80 | 25/67: 0.00118
2024-11-17 01:09:15 : 56/80 | 26/67: 0.00240
2024-11-17 01:09:17 : 56/80 | 27/67: 0.00153
2024-11-17 01:09:18 : 56/80 | 28/67: 0.00350
2024-11-17 01:09:19 : 56/80 | 29/67: 0.00044
2024-11-17 01:09:21 : 56/80 | 30/67: 0.00107
2024-11-17 01:09:22 : 56/80 | 31/67: 0.00293
2024-11-17 01:09:24 : 56/80 | 32/67: 0.00124
2024-11-17 01:09:25 : 56/80 | 33/67: 0.00133
2024-11-17 01:09:27 : 56/80 | 34/67: 0.00111
2024-11-17 01:09:28 : 56/80 | 35/67: 0.00103
2024-11-17 01:09:29 : 56/80 | 36/67: 0.00187
2024-11-17 01:09:31 : 56/80 | 37/67: 0.00130
2024-11-17 01:09:32 : 56/80 | 38/67: 0.00104
2024-11-17 01:09:34 : 56/80 | 39/67: 0.00183
2024-11-17 01:09:35 : 56/80 | 40/67: 0.00290
2024-11-17 01:09:37 : 56/80 | 41/67: 0.00157
2024-11-17 01:09:38 : 56/80 | 42/67: 0.00104
2024-11-17 01:09:40 : 56/80 | 43/67: 0.00165
2024-11-17 01:09:41 : 56/80 | 44/67: 0.00209
2024-11-17 01:09:42 : 56/80 | 45/67: 0.00072
2024-11-17 01:09:44 : 56/80 | 46/67: 0.00162
2024-11-17 01:09:45 : 56/80 | 47/67: 0.00080
2024-11-17 01:09:47 : 56/80 | 48/67: 0.00083
2024-11-17 01:09:48 : 56/80 | 49/67: 0.00139
2024-11-17 01:09:50 : 56/80 | 50/67: 0.00088
2024-11-17 01:09:51 : 56/80 | 51/67: 0.00367
2024-11-17 01:09:53 : 56/80 | 52/67: 0.00167
2024-11-17 01:09:54 : 56/80 | 53/67: 0.00096
2024-11-17 01:09:55 : 56/80 | 54/67: 0.00175
2024-11-17 01:09:57 : 56/80 | 55/67: 0.00053
2024-11-17 01:09:58 : 56/80 | 56/67: 0.00091
2024-11-17 01:10:00 : 56/80 | 57/67: 0.00132
2024-11-17 01:10:01 : 56/80 | 58/67: 0.00100
2024-11-17 01:10:03 : 56/80 | 59/67: 0.00154
2024-11-17 01:10:04 : 56/80 | 60/67: 0.00092
2024-11-17 01:10:05 : 56/80 | 61/67: 0.00112
2024-11-17 01:10:07 : 56/80 | 62/67: 0.00134
2024-11-17 01:10:08 : 56/80 | 63/67: 0.00234
2024-11-17 01:10:10 : 56/80 | 64/67: 0.00140
2024-11-17 01:10:11 : 56/80 | 65/67: 0.00144
2024-11-17 01:10:13 : 56/80 | 66/67: 0.00124
2024-11-17 01:10:38 : 56: Evaluation loss: 0.20020 | Pearson: 0.78400 | QWK:  0.61100
2024-11-17 01:10:40 : 57/80 | 0/67: 0.00138
2024-11-17 01:10:41 : 57/80 | 1/67: 0.00070
2024-11-17 01:10:43 : 57/80 | 2/67: 0.00204
2024-11-17 01:10:44 : 57/80 | 3/67: 0.00146
2024-11-17 01:10:45 : 57/80 | 4/67: 0.00134
2024-11-17 01:10:47 : 57/80 | 5/67: 0.00079
2024-11-17 01:10:48 : 57/80 | 6/67: 0.00071
2024-11-17 01:10:50 : 57/80 | 7/67: 0.00065
2024-11-17 01:10:51 : 57/80 | 8/67: 0.00120
2024-11-17 01:10:53 : 57/80 | 9/67: 0.00077
2024-11-17 01:10:54 : 57/80 | 10/67: 0.00114
2024-11-17 01:10:55 : 57/80 | 11/67: 0.00140
2024-11-17 01:10:57 : 57/80 | 12/67: 0.00089
2024-11-17 01:10:58 : 57/80 | 13/67: 0.00175
2024-11-17 01:11:00 : 57/80 | 14/67: 0.00160
2024-11-17 01:11:01 : 57/80 | 15/67: 0.00191
2024-11-17 01:11:03 : 57/80 | 16/67: 0.00153
2024-11-17 01:11:04 : 57/80 | 17/67: 0.00107
2024-11-17 01:11:05 : 57/80 | 18/67: 0.00179
2024-11-17 01:11:07 : 57/80 | 19/67: 0.00142
2024-11-17 01:11:08 : 57/80 | 20/67: 0.00113
2024-11-17 01:11:10 : 57/80 | 21/67: 0.00171
2024-11-17 01:11:11 : 57/80 | 22/67: 0.00128
2024-11-17 01:11:13 : 57/80 | 23/67: 0.00143
2024-11-17 01:11:14 : 57/80 | 24/67: 0.00187
2024-11-17 01:11:16 : 57/80 | 25/67: 0.00122
2024-11-17 01:11:17 : 57/80 | 26/67: 0.00221
2024-11-17 01:11:18 : 57/80 | 27/67: 0.00071
2024-11-17 01:11:20 : 57/80 | 28/67: 0.00198
2024-11-17 01:11:21 : 57/80 | 29/67: 0.00184
2024-11-17 01:11:23 : 57/80 | 30/67: 0.00214
2024-11-17 01:11:24 : 57/80 | 31/67: 0.00199
2024-11-17 01:11:26 : 57/80 | 32/67: 0.00308
2024-11-17 01:11:27 : 57/80 | 33/67: 0.00134
2024-11-17 01:11:28 : 57/80 | 34/67: 0.00271
2024-11-17 01:11:30 : 57/80 | 35/67: 0.00157
2024-11-17 01:11:31 : 57/80 | 36/67: 0.00055
2024-11-17 01:11:33 : 57/80 | 37/67: 0.00100
2024-11-17 01:11:34 : 57/80 | 38/67: 0.00127
2024-11-17 01:11:36 : 57/80 | 39/67: 0.00037
2024-11-17 01:11:37 : 57/80 | 40/67: 0.00047
2024-11-17 01:11:38 : 57/80 | 41/67: 0.00123
2024-11-17 01:11:40 : 57/80 | 42/67: 0.00304
2024-11-17 01:11:41 : 57/80 | 43/67: 0.00102
2024-11-17 01:11:43 : 57/80 | 44/67: 0.00142
2024-11-17 01:11:44 : 57/80 | 45/67: 0.00170
2024-11-17 01:11:46 : 57/80 | 46/67: 0.00059
2024-11-17 01:11:47 : 57/80 | 47/67: 0.00068
2024-11-17 01:11:48 : 57/80 | 48/67: 0.00054
2024-11-17 01:11:50 : 57/80 | 49/67: 0.00159
2024-11-17 01:11:51 : 57/80 | 50/67: 0.00085
2024-11-17 01:11:53 : 57/80 | 51/67: 0.00061
2024-11-17 01:11:54 : 57/80 | 52/67: 0.00098
2024-11-17 01:11:56 : 57/80 | 53/67: 0.00163
2024-11-17 01:11:57 : 57/80 | 54/67: 0.00214
2024-11-17 01:11:59 : 57/80 | 55/67: 0.00070
2024-11-17 01:12:00 : 57/80 | 56/67: 0.00164
2024-11-17 01:12:02 : 57/80 | 57/67: 0.00170
2024-11-17 01:12:03 : 57/80 | 58/67: 0.00198
2024-11-17 01:12:04 : 57/80 | 59/67: 0.00117
2024-11-17 01:12:06 : 57/80 | 60/67: 0.00117
2024-11-17 01:12:07 : 57/80 | 61/67: 0.00122
2024-11-17 01:12:09 : 57/80 | 62/67: 0.00112
2024-11-17 01:12:10 : 57/80 | 63/67: 0.00254
2024-11-17 01:12:11 : 57/80 | 64/67: 0.00145
2024-11-17 01:12:13 : 57/80 | 65/67: 0.00185
2024-11-17 01:12:14 : 57/80 | 66/67: 0.00088
2024-11-17 01:12:40 : 57: Evaluation loss: 0.19529 | Pearson: 0.79000 | QWK:  0.63000
2024-11-17 01:12:42 : 58/80 | 0/67: 0.00079
2024-11-17 01:12:43 : 58/80 | 1/67: 0.00136
2024-11-17 01:12:45 : 58/80 | 2/67: 0.00068
2024-11-17 01:12:46 : 58/80 | 3/67: 0.00144
2024-11-17 01:12:47 : 58/80 | 4/67: 0.00056
2024-11-17 01:12:49 : 58/80 | 5/67: 0.00093
2024-11-17 01:12:50 : 58/80 | 6/67: 0.00141
2024-11-17 01:12:52 : 58/80 | 7/67: 0.00121
2024-11-17 01:12:53 : 58/80 | 8/67: 0.00122
2024-11-17 01:12:55 : 58/80 | 9/67: 0.00089
2024-11-17 01:12:56 : 58/80 | 10/67: 0.00107
2024-11-17 01:12:57 : 58/80 | 11/67: 0.00174
2024-11-17 01:12:59 : 58/80 | 12/67: 0.00206
2024-11-17 01:13:00 : 58/80 | 13/67: 0.00101
2024-11-17 01:13:02 : 58/80 | 14/67: 0.00136
2024-11-17 01:13:03 : 58/80 | 15/67: 0.00156
2024-11-17 01:13:05 : 58/80 | 16/67: 0.00142
2024-11-17 01:13:06 : 58/80 | 17/67: 0.00092
2024-11-17 01:13:08 : 58/80 | 18/67: 0.00147
