2024-11-16 23:15:00 : ===================== 2024-11-16T23:15:00.744026 =====================
2024-11-16 23:15:00 : ===================== FINE-TUNING ON PROMPT 8 =====================
2024-11-16 23:15:00 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[8], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p8.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8/p8.pt', device='cuda', log=PosixPath('logs/finetune-p8.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:15:00 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:03 : Train/Eval/Test: 432/142/147
2024-11-16 23:15:03 : Started training loop for p8.pt
2024-11-16 23:15:08 : 1/80 | 0/28: 675.57660
2024-11-17 00:04:21 : 30/80 | 7/28: 0.27129
2024-11-17 00:04:24 : 30/80 | 8/28: 0.27809
2024-11-17 00:04:26 : 30/80 | 9/28: 0.27910
2024-11-17 00:04:29 : 30/80 | 10/28: 0.26092
2024-11-17 00:04:32 : 30/80 | 11/28: 0.19177
2024-11-17 00:04:35 : 30/80 | 12/28: 0.37886
2024-11-17 00:04:37 : 30/80 | 13/28: 0.22579
2024-11-17 00:04:40 : 30/80 | 14/28: 0.14109
2024-11-17 00:04:43 : 30/80 | 15/28: 0.35104
2024-11-17 00:04:46 : 30/80 | 16/28: 0.25960
2024-11-17 00:04:49 : 30/80 | 17/28: 0.44125
2024-11-17 00:04:51 : 30/80 | 18/28: 0.29652
2024-11-17 00:04:54 : 30/80 | 19/28: 0.47102
2024-11-17 00:04:57 : 30/80 | 20/28: 0.27113
2024-11-17 00:05:00 : 30/80 | 21/28: 0.68951
2024-11-17 00:05:03 : 30/80 | 22/28: 0.24679
2024-11-17 00:05:05 : 30/80 | 23/28: 0.56725
2024-11-17 00:05:08 : 30/80 | 24/28: 0.18505
2024-11-17 00:05:11 : 30/80 | 25/28: 0.42933
2024-11-17 00:05:14 : 30/80 | 26/28: 0.53766
2024-11-17 00:05:38 : 30: Evaluation loss: 11.32713 | Pearson: 0.59200 | QWK:  0.44800
2024-11-17 00:05:41 : 31/80 | 0/28: 0.32612
2024-11-17 00:05:44 : 31/80 | 1/28: 0.13729
2024-11-17 00:05:47 : 31/80 | 2/28: 0.22517
2024-11-17 00:05:50 : 31/80 | 3/28: 0.32662
2024-11-17 00:05:52 : 31/80 | 4/28: 0.35972
2024-11-17 00:05:55 : 31/80 | 5/28: 0.21005
2024-11-17 00:05:58 : 31/80 | 6/28: 0.42494
2024-11-17 00:06:01 : 31/80 | 7/28: 0.45014
2024-11-17 00:06:03 : 31/80 | 8/28: 0.20675
2024-11-17 00:06:06 : 31/80 | 9/28: 0.19624
2024-11-17 00:06:09 : 31/80 | 10/28: 0.27921
2024-11-17 00:06:11 : 31/80 | 11/28: 0.42271
2024-11-17 00:06:14 : 31/80 | 12/28: 0.29375
2024-11-17 00:06:17 : 31/80 | 13/28: 0.42788
2024-11-17 00:06:20 : 31/80 | 14/28: 0.47869
2024-11-17 00:06:23 : 31/80 | 15/28: 0.47187
2024-11-17 00:06:26 : 31/80 | 16/28: 0.55547
2024-11-17 00:06:28 : 31/80 | 17/28: 0.36683
2024-11-17 00:06:31 : 31/80 | 18/28: 0.26291
2024-11-17 00:06:34 : 31/80 | 19/28: 0.41278
2024-11-17 00:06:37 : 31/80 | 20/28: 0.35508
2024-11-17 00:06:40 : 31/80 | 21/28: 0.47233
2024-11-17 00:06:42 : 31/80 | 22/28: 0.40034
2024-11-17 00:06:45 : 31/80 | 23/28: 0.20448
2024-11-17 00:06:48 : 31/80 | 24/28: 0.33563
2024-11-17 00:06:50 : 31/80 | 25/28: 0.28209
2024-11-17 00:06:53 : 31/80 | 26/28: 0.22681
2024-11-17 00:07:18 : 31: Evaluation loss: 11.49028 | Pearson: 0.58500 | QWK:  0.43800
2024-11-17 00:07:21 : 32/80 | 0/28: 0.43175
2024-11-17 00:07:24 : 32/80 | 1/28: 0.16265
2024-11-17 00:07:26 : 32/80 | 2/28: 0.27934
2024-11-17 00:07:29 : 32/80 | 3/28: 0.26035
2024-11-17 00:07:32 : 32/80 | 4/28: 0.55510
2024-11-17 00:07:34 : 32/80 | 5/28: 0.19012
2024-11-17 00:07:37 : 32/80 | 6/28: 0.12072
2024-11-17 00:07:40 : 32/80 | 7/28: 0.23610
2024-11-17 00:07:43 : 32/80 | 8/28: 0.39688
2024-11-17 00:07:46 : 32/80 | 9/28: 0.52998
2024-11-17 00:07:48 : 32/80 | 10/28: 0.17240
2024-11-17 00:07:51 : 32/80 | 11/28: 0.24553
2024-11-17 00:07:54 : 32/80 | 12/28: 0.21402
2024-11-17 00:07:56 : 32/80 | 13/28: 0.34316
2024-11-17 00:07:59 : 32/80 | 14/28: 0.40660
2024-11-17 00:08:02 : 32/80 | 15/28: 0.21310
2024-11-17 00:08:05 : 32/80 | 16/28: 0.25261
2024-11-17 00:08:08 : 32/80 | 17/28: 0.38166
2024-11-17 00:08:11 : 32/80 | 18/28: 0.40246
2024-11-17 00:08:13 : 32/80 | 19/28: 0.30827
2024-11-17 00:08:16 : 32/80 | 20/28: 0.26930
2024-11-17 00:08:19 : 32/80 | 21/28: 0.26923
2024-11-17 00:08:22 : 32/80 | 22/28: 0.15409
2024-11-17 00:08:24 : 32/80 | 23/28: 0.20967
2024-11-17 00:08:27 : 32/80 | 24/28: 0.39066
2024-11-17 00:08:30 : 32/80 | 25/28: 0.30675
2024-11-17 00:08:33 : 32/80 | 26/28: 0.46196
2024-11-17 00:08:57 : 32: Evaluation loss: 10.93970 | Pearson: 0.59100 | QWK:  0.45900
2024-11-17 00:09:00 : 33/80 | 0/28: 0.25325
2024-11-17 00:09:03 : 33/80 | 1/28: 0.59463
2024-11-17 00:09:06 : 33/80 | 2/28: 0.38993
2024-11-17 00:09:09 : 33/80 | 3/28: 0.23170
2024-11-17 00:09:11 : 33/80 | 4/28: 0.17871
2024-11-17 00:09:14 : 33/80 | 5/28: 0.16905
2024-11-17 00:09:17 : 33/80 | 6/28: 0.26898
2024-11-17 00:09:19 : 33/80 | 7/28: 0.16656
2024-11-17 00:09:22 : 33/80 | 8/28: 0.19018
2024-11-17 00:09:25 : 33/80 | 9/28: 0.32384
2024-11-17 00:09:28 : 33/80 | 10/28: 0.24815
2024-11-17 00:09:30 : 33/80 | 11/28: 0.20054
2024-11-17 00:09:33 : 33/80 | 12/28: 0.35100
2024-11-17 00:09:36 : 33/80 | 13/28: 0.36888
2024-11-17 00:09:39 : 33/80 | 14/28: 0.34609
2024-11-17 00:09:42 : 33/80 | 15/28: 0.38546
2024-11-17 00:09:44 : 33/80 | 16/28: 0.32876
2024-11-17 00:09:47 : 33/80 | 17/28: 0.28286
2024-11-17 00:09:50 : 33/80 | 18/28: 0.36159
2024-11-17 00:09:53 : 33/80 | 19/28: 0.26935
2024-11-17 00:09:56 : 33/80 | 20/28: 0.57350
2024-11-17 00:09:58 : 33/80 | 21/28: 0.61429
2024-11-17 00:10:01 : 33/80 | 22/28: 0.63122
2024-11-17 00:10:04 : 33/80 | 23/28: 0.27243
2024-11-17 00:10:07 : 33/80 | 24/28: 0.27794
2024-11-17 00:10:09 : 33/80 | 25/28: 0.21938
2024-11-17 00:10:12 : 33/80 | 26/28: 0.34536
2024-11-17 00:10:37 : 33: Evaluation loss: 12.17164 | Pearson: 0.56200 | QWK:  0.41500
2024-11-17 00:10:40 : 34/80 | 0/28: 0.49806
2024-11-17 00:10:43 : 34/80 | 1/28: 0.33586
2024-11-17 00:10:45 : 34/80 | 2/28: 0.19764
2024-11-17 00:10:48 : 34/80 | 3/28: 0.38196
2024-11-17 00:10:51 : 34/80 | 4/28: 0.25499
2024-11-17 00:10:53 : 34/80 | 5/28: 0.20111
2024-11-17 00:10:56 : 34/80 | 6/28: 0.29516
2024-11-17 00:10:59 : 34/80 | 7/28: 0.30501
2024-11-17 00:11:02 : 34/80 | 8/28: 0.33095
2024-11-17 00:11:04 : 34/80 | 9/28: 0.33173
2024-11-17 00:11:07 : 34/80 | 10/28: 0.54128
2024-11-17 00:11:10 : 34/80 | 11/28: 0.33112
2024-11-17 00:11:13 : 34/80 | 12/28: 0.28092
2024-11-17 00:11:15 : 34/80 | 13/28: 0.31654
2024-11-17 00:11:18 : 34/80 | 14/28: 0.49872
2024-11-17 00:11:21 : 34/80 | 15/28: 0.30281
2024-11-17 00:11:24 : 34/80 | 16/28: 0.24190
2024-11-17 00:11:27 : 34/80 | 17/28: 0.27392
2024-11-17 00:11:29 : 34/80 | 18/28: 0.34140
2024-11-17 00:11:32 : 34/80 | 19/28: 0.64602
2024-11-17 00:11:35 : 34/80 | 20/28: 0.30266
2024-11-17 00:11:38 : 34/80 | 21/28: 0.23793
2024-11-17 00:11:41 : 34/80 | 22/28: 0.26680
2024-11-17 00:11:43 : 34/80 | 23/28: 0.23145
2024-11-17 00:11:46 : 34/80 | 24/28: 0.29271
2024-11-17 00:11:49 : 34/80 | 25/28: 0.36056
2024-11-17 00:11:52 : 34/80 | 26/28: 0.29096
2024-11-17 00:12:16 : 34: Evaluation loss: 11.50535 | Pearson: 0.57600 | QWK:  0.44800
2024-11-17 00:12:19 : 35/80 | 0/28: 0.36424
2024-11-17 00:12:22 : 35/80 | 1/28: 0.74608
2024-11-17 00:12:25 : 35/80 | 2/28: 0.32247
2024-11-17 00:12:28 : 35/80 | 3/28: 0.18876
2024-11-17 00:12:30 : 35/80 | 4/28: 0.17935
2024-11-17 00:12:33 : 35/80 | 5/28: 0.52446
2024-11-17 00:12:36 : 35/80 | 6/28: 0.32981
2024-11-17 00:12:38 : 35/80 | 7/28: 0.34034
2024-11-17 00:12:41 : 35/80 | 8/28: 0.25885
2024-11-17 00:12:44 : 35/80 | 9/28: 0.23102
2024-11-17 00:12:47 : 35/80 | 10/28: 0.16023
2024-11-17 00:12:49 : 35/80 | 11/28: 0.36649
2024-11-17 00:12:52 : 35/80 | 12/28: 0.24816
2024-11-17 00:12:55 : 35/80 | 13/28: 0.30102
2024-11-17 00:12:58 : 35/80 | 14/28: 0.21017
2024-11-17 00:13:01 : 35/80 | 15/28: 0.41708
2024-11-17 00:13:04 : 35/80 | 16/28: 0.28205
2024-11-17 00:13:06 : 35/80 | 17/28: 0.24126
2024-11-17 00:13:09 : 35/80 | 18/28: 0.27182
2024-11-17 00:13:12 : 35/80 | 19/28: 0.36687
2024-11-17 00:13:15 : 35/80 | 20/28: 0.50355
2024-11-17 00:13:17 : 35/80 | 21/28: 0.27425
2024-11-17 00:13:20 : 35/80 | 22/28: 0.29408
2024-11-17 00:13:23 : 35/80 | 23/28: 0.12533
2024-11-17 00:13:26 : 35/80 | 24/28: 0.41064
2024-11-17 00:13:28 : 35/80 | 25/28: 0.29805
2024-11-17 00:13:31 : 35/80 | 26/28: 0.25350
2024-11-17 00:13:56 : 35: Evaluation loss: 11.01431 | Pearson: 0.59500 | QWK:  0.45500
2024-11-17 00:13:59 : 36/80 | 0/28: 0.40842
2024-11-17 00:14:02 : 36/80 | 1/28: 0.38172
2024-11-17 00:14:04 : 36/80 | 2/28: 0.28369
2024-11-17 00:14:07 : 36/80 | 3/28: 0.45705
2024-11-17 00:14:10 : 36/80 | 4/28: 0.20855
2024-11-17 00:14:12 : 36/80 | 5/28: 0.13424
2024-11-17 00:14:15 : 36/80 | 6/28: 0.45028
2024-11-17 00:14:18 : 36/80 | 7/28: 0.34571
2024-11-17 00:14:21 : 36/80 | 8/28: 0.27149
2024-11-17 00:14:23 : 36/80 | 9/28: 0.22800
2024-11-17 00:14:26 : 36/80 | 10/28: 0.14925
2024-11-17 00:14:29 : 36/80 | 11/28: 0.40680
2024-11-17 00:14:32 : 36/80 | 12/28: 0.18301
2024-11-17 00:14:34 : 36/80 | 13/28: 0.32461
2024-11-17 00:14:37 : 36/80 | 14/28: 0.13289
2024-11-17 00:14:40 : 36/80 | 15/28: 0.27318
2024-11-17 00:14:43 : 36/80 | 16/28: 0.12191
2024-11-17 00:14:46 : 36/80 | 17/28: 0.19808
2024-11-17 00:14:48 : 36/80 | 18/28: 0.19150
2024-11-17 00:14:51 : 36/80 | 19/28: 0.23787
2024-11-17 00:14:54 : 36/80 | 20/28: 0.21969
2024-11-17 00:14:57 : 36/80 | 21/28: 0.45336
2024-11-17 00:15:00 : 36/80 | 22/28: 0.21381
2024-11-17 00:15:02 : 36/80 | 23/28: 0.30599
2024-11-17 00:15:05 : 36/80 | 24/28: 0.18056
2024-11-17 00:15:08 : 36/80 | 25/28: 0.21621
2024-11-17 00:15:10 : 36/80 | 26/28: 0.28539
2024-11-17 00:15:35 : 36: Evaluation loss: 11.89752 | Pearson: 0.58700 | QWK:  0.42500
2024-11-17 00:15:38 : 37/80 | 0/28: 0.55982
2024-11-17 00:15:41 : 37/80 | 1/28: 0.43654
2024-11-17 00:15:44 : 37/80 | 2/28: 0.41407
2024-11-17 00:15:46 : 37/80 | 3/28: 0.42864
2024-11-17 00:15:49 : 37/80 | 4/28: 0.41274
2024-11-17 00:15:52 : 37/80 | 5/28: 0.12376
2024-11-17 00:15:54 : 37/80 | 6/28: 0.17501
2024-11-17 00:15:57 : 37/80 | 7/28: 0.33480
2024-11-17 00:16:00 : 37/80 | 8/28: 0.20147
2024-11-17 00:16:03 : 37/80 | 9/28: 0.16868
2024-11-17 00:16:05 : 37/80 | 10/28: 0.28888
2024-11-17 00:16:08 : 37/80 | 11/28: 0.19695
2024-11-17 00:16:11 : 37/80 | 12/28: 0.32840
2024-11-17 00:16:14 : 37/80 | 13/28: 0.19867
2024-11-17 00:16:17 : 37/80 | 14/28: 0.46458
2024-11-17 00:16:19 : 37/80 | 15/28: 0.28367
2024-11-17 00:16:22 : 37/80 | 16/28: 0.33980
2024-11-17 00:16:25 : 37/80 | 17/28: 0.65833
2024-11-17 00:16:28 : 37/80 | 18/28: 0.17081
2024-11-17 00:16:30 : 37/80 | 19/28: 0.30377
2024-11-17 00:16:33 : 37/80 | 20/28: 0.26760
2024-11-17 00:16:36 : 37/80 | 21/28: 0.51795
2024-11-17 00:16:39 : 37/80 | 22/28: 0.35428
2024-11-17 00:16:41 : 37/80 | 23/28: 0.40856
2024-11-17 00:16:44 : 37/80 | 24/28: 0.44501
2024-11-17 00:16:47 : 37/80 | 25/28: 0.31985
2024-11-17 00:16:50 : 37/80 | 26/28: 0.16868
2024-11-17 00:17:14 : 37: Evaluation loss: 10.77690 | Pearson: 0.59400 | QWK:  0.46800
2024-11-17 00:17:17 : 38/80 | 0/28: 0.28949
2024-11-17 00:17:20 : 38/80 | 1/28: 0.38597
2024-11-17 00:17:23 : 38/80 | 2/28: 0.26018
2024-11-17 00:17:25 : 38/80 | 3/28: 0.37129
2024-11-17 00:17:28 : 38/80 | 4/28: 0.25062
2024-11-17 00:17:31 : 38/80 | 5/28: 0.17375
2024-11-17 00:17:34 : 38/80 | 6/28: 0.08602
2024-11-17 00:17:36 : 38/80 | 7/28: 0.39500
2024-11-17 00:17:39 : 38/80 | 8/28: 0.31519
2024-11-17 00:17:42 : 38/80 | 9/28: 0.18289
2024-11-17 00:17:44 : 38/80 | 10/28: 0.40879
2024-11-17 00:17:47 : 38/80 | 11/28: 0.43486
2024-11-17 00:17:50 : 38/80 | 12/28: 0.15459
2024-11-17 00:17:53 : 38/80 | 13/28: 0.39871
2024-11-17 00:17:56 : 38/80 | 14/28: 0.44410
2024-11-17 00:17:58 : 38/80 | 15/28: 0.48390
2024-11-17 00:18:01 : 38/80 | 16/28: 0.37348
2024-11-17 00:18:04 : 38/80 | 17/28: 0.37287
2024-11-17 00:18:07 : 38/80 | 18/28: 0.39259
2024-11-17 00:18:10 : 38/80 | 19/28: 0.35731
2024-11-17 00:18:12 : 38/80 | 20/28: 0.22624
2024-11-17 00:18:15 : 38/80 | 21/28: 0.25121
2024-11-17 00:18:18 : 38/80 | 22/28: 0.15195
2024-11-17 00:18:21 : 38/80 | 23/28: 0.33748
2024-11-17 00:18:23 : 38/80 | 24/28: 0.29538
2024-11-17 00:18:26 : 38/80 | 25/28: 0.29737
2024-11-17 00:18:29 : 38/80 | 26/28: 0.21011
2024-11-17 00:18:54 : 38: Evaluation loss: 10.66802 | Pearson: 0.59500 | QWK:  0.48800
2024-11-17 00:18:57 : 39/80 | 0/28: 0.29556
2024-11-17 00:18:59 : 39/80 | 1/28: 0.32951
2024-11-17 00:19:02 : 39/80 | 2/28: 0.37755
2024-11-17 00:19:05 : 39/80 | 3/28: 0.38202
2024-11-17 00:19:08 : 39/80 | 4/28: 0.30217
2024-11-17 00:19:10 : 39/80 | 5/28: 0.34533
2024-11-17 00:19:13 : 39/80 | 6/28: 0.21675
2024-11-17 00:19:16 : 39/80 | 7/28: 0.17338
2024-11-17 00:19:19 : 39/80 | 8/28: 0.36230
2024-11-17 00:19:21 : 39/80 | 9/28: 0.23447
2024-11-17 00:19:24 : 39/80 | 10/28: 0.21737
2024-11-17 00:19:27 : 39/80 | 11/28: 0.13986
2024-11-17 00:19:29 : 39/80 | 12/28: 0.21751
2024-11-17 00:19:32 : 39/80 | 13/28: 0.10533
2024-11-17 00:19:35 : 39/80 | 14/28: 0.12517
2024-11-17 00:19:38 : 39/80 | 15/28: 0.44223
2024-11-17 00:19:41 : 39/80 | 16/28: 0.21806
2024-11-17 00:19:44 : 39/80 | 17/28: 0.17497
2024-11-17 00:19:46 : 39/80 | 18/28: 0.33476
2024-11-17 00:19:49 : 39/80 | 19/28: 0.09525
2024-11-17 00:19:52 : 39/80 | 20/28: 0.32475
2024-11-17 00:19:55 : 39/80 | 21/28: 0.41885
2024-11-17 00:19:57 : 39/80 | 22/28: 0.22727
2024-11-17 00:20:00 : 39/80 | 23/28: 0.21442
2024-11-17 00:20:03 : 39/80 | 24/28: 0.12801
2024-11-17 00:20:06 : 39/80 | 25/28: 0.49518
2024-11-17 00:20:08 : 39/80 | 26/28: 0.33043
2024-11-17 00:20:33 : 39: Evaluation loss: 11.94116 | Pearson: 0.57200 | QWK:  0.42500
2024-11-17 00:20:36 : 40/80 | 0/28: 0.45136
2024-11-17 00:20:39 : 40/80 | 1/28: 0.43307
2024-11-17 00:20:41 : 40/80 | 2/28: 0.27065
2024-11-17 00:20:44 : 40/80 | 3/28: 0.31089
2024-11-17 00:20:47 : 40/80 | 4/28: 0.23621
2024-11-17 00:20:50 : 40/80 | 5/28: 0.22698
2024-11-17 00:20:52 : 40/80 | 6/28: 0.27676
2024-11-17 00:20:55 : 40/80 | 7/28: 0.24415
2024-11-17 00:20:58 : 40/80 | 8/28: 0.28992
2024-11-17 00:21:01 : 40/80 | 9/28: 0.17400
2024-11-17 00:21:03 : 40/80 | 10/28: 0.24656
2024-11-17 00:21:06 : 40/80 | 11/28: 0.20386
2024-11-17 00:21:09 : 40/80 | 12/28: 0.34364
2024-11-17 00:21:11 : 40/80 | 13/28: 0.13641
2024-11-17 00:21:14 : 40/80 | 14/28: 0.15274
2024-11-17 00:21:17 : 40/80 | 15/28: 0.28021
2024-11-17 00:21:20 : 40/80 | 16/28: 0.17447
2024-11-17 00:21:23 : 40/80 | 17/28: 0.22478
2024-11-17 00:21:26 : 40/80 | 18/28: 0.15976
2024-11-17 00:21:28 : 40/80 | 19/28: 0.30558
2024-11-17 00:21:31 : 40/80 | 20/28: 0.13511
2024-11-17 00:21:34 : 40/80 | 21/28: 0.35452
2024-11-17 00:21:37 : 40/80 | 22/28: 0.26779
2024-11-17 00:21:39 : 40/80 | 23/28: 0.32652
2024-11-17 00:21:42 : 40/80 | 24/28: 0.21217
2024-11-17 00:21:45 : 40/80 | 25/28: 0.23411
2024-11-17 00:21:48 : 40/80 | 26/28: 0.15177
2024-11-17 00:22:12 : 40: Evaluation loss: 11.94198 | Pearson: 0.56200 | QWK:  0.41400
2024-11-17 00:22:15 : 41/80 | 0/28: 0.40577
2024-11-17 00:22:18 : 41/80 | 1/28: 0.20919
2024-11-17 00:22:21 : 41/80 | 2/28: 0.20112
2024-11-17 00:22:24 : 41/80 | 3/28: 0.27945
2024-11-17 00:22:26 : 41/80 | 4/28: 0.56225
2024-11-17 00:22:29 : 41/80 | 5/28: 0.48884
2024-11-17 00:22:32 : 41/80 | 6/28: 0.16719
2024-11-17 00:22:34 : 41/80 | 7/28: 0.19624
2024-11-17 00:22:37 : 41/80 | 8/28: 0.25692
2024-11-17 00:22:40 : 41/80 | 9/28: 0.32019
2024-11-17 00:22:43 : 41/80 | 10/28: 0.35562
2024-11-17 00:22:45 : 41/80 | 11/28: 0.09951
2024-11-17 00:22:48 : 41/80 | 12/28: 0.26578
2024-11-17 00:22:51 : 41/80 | 13/28: 0.14425
2024-11-17 00:22:54 : 41/80 | 14/28: 0.26249
2024-11-17 00:22:57 : 41/80 | 15/28: 0.11514
2024-11-17 00:22:59 : 41/80 | 16/28: 0.14114
2024-11-17 00:23:02 : 41/80 | 17/28: 0.16902
2024-11-17 00:23:05 : 41/80 | 18/28: 0.16740
2024-11-17 00:23:08 : 41/80 | 19/28: 0.31697
2024-11-17 00:23:10 : 41/80 | 20/28: 0.35509
2024-11-17 00:23:13 : 41/80 | 21/28: 0.40705
2024-11-17 00:23:16 : 41/80 | 22/28: 0.25721
2024-11-17 00:23:19 : 41/80 | 23/28: 0.30894
2024-11-17 00:23:21 : 41/80 | 24/28: 0.20860
2024-11-17 00:23:24 : 41/80 | 25/28: 0.22640
2024-11-17 00:23:27 : 41/80 | 26/28: 0.29346
2024-11-17 00:23:52 : 41: Evaluation loss: 10.75531 | Pearson: 0.58700 | QWK:  0.48700
2024-11-17 00:23:55 : 42/80 | 0/28: 0.24821
2024-11-17 00:23:57 : 42/80 | 1/28: 0.17888
2024-11-17 00:24:00 : 42/80 | 2/28: 0.47871
2024-11-17 00:24:03 : 42/80 | 3/28: 0.38489
2024-11-17 00:24:06 : 42/80 | 4/28: 0.32629
2024-11-17 00:24:08 : 42/80 | 5/28: 0.32812
2024-11-17 00:24:11 : 42/80 | 6/28: 0.24428
2024-11-17 00:24:14 : 42/80 | 7/28: 0.25181
2024-11-17 00:24:17 : 42/80 | 8/28: 0.17025
2024-11-17 00:24:19 : 42/80 | 9/28: 0.18716
2024-11-17 00:24:22 : 42/80 | 10/28: 0.49175
2024-11-17 00:24:25 : 42/80 | 11/28: 0.36966
2024-11-17 00:24:28 : 42/80 | 12/28: 0.11466
2024-11-17 00:24:30 : 42/80 | 13/28: 0.61063
2024-11-17 00:24:33 : 42/80 | 14/28: 0.17798
2024-11-17 00:24:36 : 42/80 | 15/28: 0.15192
2024-11-17 00:24:39 : 42/80 | 16/28: 0.22392
2024-11-17 00:24:42 : 42/80 | 17/28: 0.21370
2024-11-17 00:24:44 : 42/80 | 18/28: 0.26068
2024-11-17 00:24:47 : 42/80 | 19/28: 0.33270
2024-11-17 00:24:50 : 42/80 | 20/28: 0.22999
2024-11-17 00:24:53 : 42/80 | 21/28: 0.14237
2024-11-17 00:24:56 : 42/80 | 22/28: 0.25348
2024-11-17 00:24:58 : 42/80 | 23/28: 0.12286
2024-11-17 00:25:01 : 42/80 | 24/28: 0.26025
2024-11-17 00:25:04 : 42/80 | 25/28: 0.28120
2024-11-17 00:25:06 : 42/80 | 26/28: 0.21341
2024-11-17 00:25:31 : 42: Evaluation loss: 11.90451 | Pearson: 0.55400 | QWK:  0.40500
2024-11-17 00:25:34 : 43/80 | 0/28: 0.09649
2024-11-17 00:25:37 : 43/80 | 1/28: 0.07792
2024-11-17 00:25:40 : 43/80 | 2/28: 0.40736
2024-11-17 00:25:42 : 43/80 | 3/28: 0.21343
2024-11-17 00:25:45 : 43/80 | 4/28: 0.19935
2024-11-17 00:25:48 : 43/80 | 5/28: 0.19769
2024-11-17 00:25:51 : 43/80 | 6/28: 0.19602
2024-11-17 00:25:54 : 43/80 | 7/28: 0.32810
2024-11-17 00:25:56 : 43/80 | 8/28: 0.29568
2024-11-17 00:25:59 : 43/80 | 9/28: 0.15700
2024-11-17 00:26:02 : 43/80 | 10/28: 0.27195
2024-11-17 00:26:04 : 43/80 | 11/28: 0.19415
2024-11-17 00:26:07 : 43/80 | 12/28: 0.19580
2024-11-17 00:26:10 : 43/80 | 13/28: 0.29939
2024-11-17 00:26:13 : 43/80 | 14/28: 0.55421
2024-11-17 00:26:16 : 43/80 | 15/28: 0.17714
2024-11-17 00:26:18 : 43/80 | 16/28: 0.27181
2024-11-17 00:26:21 : 43/80 | 17/28: 0.20563
2024-11-17 00:26:24 : 43/80 | 18/28: 0.43948
2024-11-17 00:26:27 : 43/80 | 19/28: 0.22253
2024-11-17 00:26:29 : 43/80 | 20/28: 0.26120
2024-11-17 00:26:32 : 43/80 | 21/28: 0.17656
2024-11-17 00:26:35 : 43/80 | 22/28: 0.13740
2024-11-17 00:26:38 : 43/80 | 23/28: 0.21052
2024-11-17 00:26:41 : 43/80 | 24/28: 0.17415
2024-11-17 00:26:43 : 43/80 | 25/28: 0.32899
2024-11-17 00:26:46 : 43/80 | 26/28: 0.23948
2024-11-17 00:27:11 : 43: Evaluation loss: 10.87161 | Pearson: 0.59600 | QWK:  0.48000
2024-11-17 00:27:14 : 44/80 | 0/28: 0.18327
2024-11-17 00:27:17 : 44/80 | 1/28: 0.52240
2024-11-17 00:27:19 : 44/80 | 2/28: 0.28024
2024-11-17 00:27:22 : 44/80 | 3/28: 0.24373
2024-11-17 00:27:25 : 44/80 | 4/28: 0.31736
2024-11-17 00:27:28 : 44/80 | 5/28: 0.26624
2024-11-17 00:27:30 : 44/80 | 6/28: 0.21644
2024-11-17 00:27:33 : 44/80 | 7/28: 0.31555
2024-11-17 00:27:36 : 44/80 | 8/28: 0.28437
2024-11-17 00:27:39 : 44/80 | 9/28: 0.31573
2024-11-17 00:27:41 : 44/80 | 10/28: 0.30466
2024-11-17 00:27:44 : 44/80 | 11/28: 0.45742
2024-11-17 00:27:47 : 44/80 | 12/28: 0.21133
2024-11-17 00:27:49 : 44/80 | 13/28: 0.17540
2024-11-17 00:27:52 : 44/80 | 14/28: 0.21486
2024-11-17 00:27:55 : 44/80 | 15/28: 0.26607
2024-11-17 00:27:58 : 44/80 | 16/28: 0.24964
2024-11-17 00:28:01 : 44/80 | 17/28: 0.37925
2024-11-17 00:28:04 : 44/80 | 18/28: 0.29830
2024-11-17 00:28:06 : 44/80 | 19/28: 0.26151
2024-11-17 00:28:09 : 44/80 | 20/28: 0.40974
2024-11-17 00:28:12 : 44/80 | 21/28: 0.30072
2024-11-17 00:28:15 : 44/80 | 22/28: 0.56029
2024-11-17 00:28:17 : 44/80 | 23/28: 0.19698
2024-11-17 00:28:20 : 44/80 | 24/28: 0.23653
2024-11-17 00:28:23 : 44/80 | 25/28: 0.25358
2024-11-17 00:28:26 : 44/80 | 26/28: 0.68688
2024-11-17 00:28:51 : 44: Evaluation loss: 10.54523 | Pearson: 0.60000 | QWK:  0.48900
2024-11-17 00:28:53 : 45/80 | 0/28: 0.25298
2024-11-17 00:28:56 : 45/80 | 1/28: 0.27940
2024-11-17 00:28:59 : 45/80 | 2/28: 0.23910
2024-11-17 00:29:02 : 45/80 | 3/28: 0.17228
2024-11-17 00:29:04 : 45/80 | 4/28: 0.36014
2024-11-17 00:29:07 : 45/80 | 5/28: 0.26622
2024-11-17 00:29:10 : 45/80 | 6/28: 0.32826
2024-11-17 00:29:13 : 45/80 | 7/28: 0.34527
2024-11-17 00:29:15 : 45/80 | 8/28: 0.19896
2024-11-17 00:29:18 : 45/80 | 9/28: 0.32982
2024-11-17 00:29:21 : 45/80 | 10/28: 0.15119
