2024-11-16 23:15:00 : ===================== 2024-11-16T23:15:00.248799 =====================
2024-11-16 23:15:00 : ===================== FINE-TUNING ON PROMPT 6 =====================
2024-11-16 23:15:00 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[6], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p6.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p6/p6.pt', device='cuda', log=PosixPath('logs/finetune-p6.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:15:00 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:02 : Train/Eval/Test: 1064/362/373
2024-11-16 23:15:02 : Started training loop for p6.pt
2024-11-16 23:15:06 : 1/80 | 0/67: 1.13159
2024-11-17 01:37:05 : 63/80 | 24/67: 0.00226
2024-11-17 01:37:07 : 63/80 | 25/67: 0.00201
2024-11-17 01:37:09 : 63/80 | 26/67: 0.00176
2024-11-17 01:37:10 : 63/80 | 27/67: 0.00158
2024-11-17 01:37:12 : 63/80 | 28/67: 0.00315
2024-11-17 01:37:13 : 63/80 | 29/67: 0.00188
2024-11-17 01:37:15 : 63/80 | 30/67: 0.00182
2024-11-17 01:37:16 : 63/80 | 31/67: 0.00039
2024-11-17 01:37:18 : 63/80 | 32/67: 0.00219
2024-11-17 01:37:19 : 63/80 | 33/67: 0.00170
2024-11-17 01:37:21 : 63/80 | 34/67: 0.00182
2024-11-17 01:37:22 : 63/80 | 35/67: 0.00217
2024-11-17 01:37:24 : 63/80 | 36/67: 0.00112
2024-11-17 01:37:25 : 63/80 | 37/67: 0.00297
2024-11-17 01:37:27 : 63/80 | 38/67: 0.00102
2024-11-17 01:37:29 : 63/80 | 39/67: 0.00230
2024-11-17 01:37:30 : 63/80 | 40/67: 0.00340
2024-11-17 01:37:32 : 63/80 | 41/67: 0.00093
2024-11-17 01:37:33 : 63/80 | 42/67: 0.00626
2024-11-17 01:37:35 : 63/80 | 43/67: 0.00402
2024-11-17 01:37:36 : 63/80 | 44/67: 0.00145
2024-11-17 01:37:38 : 63/80 | 45/67: 0.00435
2024-11-17 01:37:39 : 63/80 | 46/67: 0.00341
2024-11-17 01:37:41 : 63/80 | 47/67: 0.00152
2024-11-17 01:37:43 : 63/80 | 48/67: 0.00472
2024-11-17 01:37:44 : 63/80 | 49/67: 0.00209
2024-11-17 01:37:46 : 63/80 | 50/67: 0.00263
2024-11-17 01:37:47 : 63/80 | 51/67: 0.00269
2024-11-17 01:37:49 : 63/80 | 52/67: 0.00408
2024-11-17 01:37:50 : 63/80 | 53/67: 0.00140
2024-11-17 01:37:52 : 63/80 | 54/67: 0.00383
2024-11-17 01:37:53 : 63/80 | 55/67: 0.00409
2024-11-17 01:37:55 : 63/80 | 56/67: 0.00297
2024-11-17 01:37:57 : 63/80 | 57/67: 0.00161
2024-11-17 01:37:58 : 63/80 | 58/67: 0.00454
2024-11-17 01:38:00 : 63/80 | 59/67: 0.00283
2024-11-17 01:38:01 : 63/80 | 60/67: 0.00414
2024-11-17 01:38:03 : 63/80 | 61/67: 0.00197
2024-11-17 01:38:04 : 63/80 | 62/67: 0.00306
2024-11-17 01:38:06 : 63/80 | 63/67: 0.00363
2024-11-17 01:38:08 : 63/80 | 64/67: 0.00206
2024-11-17 01:38:09 : 63/80 | 65/67: 0.00342
2024-11-17 01:38:11 : 63/80 | 66/67: 0.00300
2024-11-17 01:38:41 : 63: Evaluation loss: 0.17469 | Pearson: 0.80800 | QWK:  0.59600
2024-11-17 01:38:43 : 64/80 | 0/67: 0.00355
2024-11-17 01:38:45 : 64/80 | 1/67: 0.00365
2024-11-17 01:38:46 : 64/80 | 2/67: 0.00109
2024-11-17 01:38:48 : 64/80 | 3/67: 0.00496
2024-11-17 01:38:49 : 64/80 | 4/67: 0.00242
2024-11-17 01:38:51 : 64/80 | 5/67: 0.00192
2024-11-17 01:38:53 : 64/80 | 6/67: 0.00125
2024-11-17 01:38:54 : 64/80 | 7/67: 0.00163
2024-11-17 01:38:56 : 64/80 | 8/67: 0.00413
2024-11-17 01:38:57 : 64/80 | 9/67: 0.00373
2024-11-17 01:38:59 : 64/80 | 10/67: 0.00143
2024-11-17 01:39:00 : 64/80 | 11/67: 0.00323
2024-11-17 01:39:02 : 64/80 | 12/67: 0.00531
2024-11-17 01:39:04 : 64/80 | 13/67: 0.00287
2024-11-17 01:39:05 : 64/80 | 14/67: 0.00249
2024-11-17 01:39:07 : 64/80 | 15/67: 0.00159
2024-11-17 01:39:08 : 64/80 | 16/67: 0.00233
2024-11-17 01:39:10 : 64/80 | 17/67: 0.00114
2024-11-17 01:39:11 : 64/80 | 18/67: 0.00436
2024-11-17 01:39:13 : 64/80 | 19/67: 0.00314
2024-11-17 01:39:15 : 64/80 | 20/67: 0.00265
2024-11-17 01:39:16 : 64/80 | 21/67: 0.00404
2024-11-17 01:39:18 : 64/80 | 22/67: 0.00444
2024-11-17 01:39:19 : 64/80 | 23/67: 0.00263
2024-11-17 01:39:21 : 64/80 | 24/67: 0.00436
2024-11-17 01:39:23 : 64/80 | 25/67: 0.00732
2024-11-17 01:39:24 : 64/80 | 26/67: 0.00344
2024-11-17 01:39:26 : 64/80 | 27/67: 0.00174
2024-11-17 01:39:27 : 64/80 | 28/67: 0.00415
2024-11-17 01:39:29 : 64/80 | 29/67: 0.00251
2024-11-17 01:39:31 : 64/80 | 30/67: 0.00339
2024-11-17 01:39:32 : 64/80 | 31/67: 0.00116
2024-11-17 01:39:34 : 64/80 | 32/67: 0.00534
2024-11-17 01:39:35 : 64/80 | 33/67: 0.00189
2024-11-17 01:39:37 : 64/80 | 34/67: 0.00172
2024-11-17 01:39:38 : 64/80 | 35/67: 0.00219
2024-11-17 01:39:40 : 64/80 | 36/67: 0.00115
2024-11-17 01:39:41 : 64/80 | 37/67: 0.00271
2024-11-17 01:39:43 : 64/80 | 38/67: 0.00262
2024-11-17 01:39:44 : 64/80 | 39/67: 0.00125
2024-11-17 01:39:46 : 64/80 | 40/67: 0.00194
2024-11-17 01:39:48 : 64/80 | 41/67: 0.00208
2024-11-17 01:39:49 : 64/80 | 42/67: 0.00113
2024-11-17 01:39:51 : 64/80 | 43/67: 0.00405
2024-11-17 01:39:52 : 64/80 | 44/67: 0.00188
2024-11-17 01:39:54 : 64/80 | 45/67: 0.00278
2024-11-17 01:39:55 : 64/80 | 46/67: 0.00278
2024-11-17 01:39:57 : 64/80 | 47/67: 0.00276
2024-11-17 01:39:59 : 64/80 | 48/67: 0.00200
2024-11-17 01:40:00 : 64/80 | 49/67: 0.00137
2024-11-17 01:40:02 : 64/80 | 50/67: 0.00225
2024-11-17 01:40:03 : 64/80 | 51/67: 0.00176
2024-11-17 01:40:05 : 64/80 | 52/67: 0.00123
2024-11-17 01:40:06 : 64/80 | 53/67: 0.00407
2024-11-17 01:40:08 : 64/80 | 54/67: 0.00395
2024-11-17 01:40:10 : 64/80 | 55/67: 0.00204
2024-11-17 01:40:11 : 64/80 | 56/67: 0.00218
2024-11-17 01:40:13 : 64/80 | 57/67: 0.00276
2024-11-17 01:40:14 : 64/80 | 58/67: 0.00356
2024-11-17 01:40:16 : 64/80 | 59/67: 0.00197
2024-11-17 01:40:17 : 64/80 | 60/67: 0.00399
2024-11-17 01:40:19 : 64/80 | 61/67: 0.00320
2024-11-17 01:40:21 : 64/80 | 62/67: 0.00079
2024-11-17 01:40:22 : 64/80 | 63/67: 0.00217
2024-11-17 01:40:24 : 64/80 | 64/67: 0.00361
2024-11-17 01:40:25 : 64/80 | 65/67: 0.00145
2024-11-17 01:40:27 : 64/80 | 66/67: 0.00362
2024-11-17 01:40:57 : 64: Evaluation loss: 0.16768 | Pearson: 0.80700 | QWK:  0.60300
2024-11-17 01:40:59 : 65/80 | 0/67: 0.00220
2024-11-17 01:41:00 : 65/80 | 1/67: 0.00220
2024-11-17 01:41:02 : 65/80 | 2/67: 0.00154
2024-11-17 01:41:03 : 65/80 | 3/67: 0.00134
2024-11-17 01:41:05 : 65/80 | 4/67: 0.00322
2024-11-17 01:41:07 : 65/80 | 5/67: 0.00233
2024-11-17 01:41:08 : 65/80 | 6/67: 0.00202
2024-11-17 01:41:10 : 65/80 | 7/67: 0.00278
2024-11-17 01:41:11 : 65/80 | 8/67: 0.00097
2024-11-17 01:41:13 : 65/80 | 9/67: 0.00130
2024-11-17 01:41:14 : 65/80 | 10/67: 0.00395
2024-11-17 01:41:16 : 65/80 | 11/67: 0.00367
2024-11-17 01:41:18 : 65/80 | 12/67: 0.00179
2024-11-17 01:41:19 : 65/80 | 13/67: 0.00247
2024-11-17 01:41:21 : 65/80 | 14/67: 0.00133
2024-11-17 01:41:22 : 65/80 | 15/67: 0.00181
2024-11-17 01:41:24 : 65/80 | 16/67: 0.00176
2024-11-17 01:41:25 : 65/80 | 17/67: 0.00171
2024-11-17 01:41:27 : 65/80 | 18/67: 0.00296
2024-11-17 01:41:29 : 65/80 | 19/67: 0.00116
2024-11-17 01:41:30 : 65/80 | 20/67: 0.00270
2024-11-17 01:41:32 : 65/80 | 21/67: 0.00156
2024-11-17 01:41:33 : 65/80 | 22/67: 0.00174
2024-11-17 01:41:35 : 65/80 | 23/67: 0.00212
2024-11-17 01:41:36 : 65/80 | 24/67: 0.00244
2024-11-17 01:41:38 : 65/80 | 25/67: 0.00114
2024-11-17 01:41:40 : 65/80 | 26/67: 0.00148
2024-11-17 01:41:41 : 65/80 | 27/67: 0.00156
2024-11-17 01:41:43 : 65/80 | 28/67: 0.00182
2024-11-17 01:41:44 : 65/80 | 29/67: 0.00199
2024-11-17 01:41:46 : 65/80 | 30/67: 0.00161
2024-11-17 01:41:47 : 65/80 | 31/67: 0.00147
2024-11-17 01:41:49 : 65/80 | 32/67: 0.00271
2024-11-17 01:41:50 : 65/80 | 33/67: 0.00154
2024-11-17 01:41:52 : 65/80 | 34/67: 0.00155
2024-11-17 01:41:54 : 65/80 | 35/67: 0.00115
2024-11-17 01:41:55 : 65/80 | 36/67: 0.00128
2024-11-17 01:41:57 : 65/80 | 37/67: 0.00216
2024-11-17 01:41:58 : 65/80 | 38/67: 0.00101
2024-11-17 01:42:00 : 65/80 | 39/67: 0.00178
2024-11-17 01:42:01 : 65/80 | 40/67: 0.00126
2024-11-17 01:42:03 : 65/80 | 41/67: 0.00120
2024-11-17 01:42:04 : 65/80 | 42/67: 0.00212
2024-11-17 01:42:06 : 65/80 | 43/67: 0.00121
2024-11-17 01:42:07 : 65/80 | 44/67: 0.00107
2024-11-17 01:42:09 : 65/80 | 45/67: 0.00158
2024-11-17 01:42:11 : 65/80 | 46/67: 0.00142
2024-11-17 01:42:12 : 65/80 | 47/67: 0.00241
2024-11-17 01:42:14 : 65/80 | 48/67: 0.00411
2024-11-17 01:42:15 : 65/80 | 49/67: 0.00104
2024-11-17 01:42:17 : 65/80 | 50/67: 0.00370
2024-11-17 01:42:18 : 65/80 | 51/67: 0.00256
2024-11-17 01:42:20 : 65/80 | 52/67: 0.00268
2024-11-17 01:42:22 : 65/80 | 53/67: 0.00195
2024-11-17 01:42:23 : 65/80 | 54/67: 0.00251
2024-11-17 01:42:25 : 65/80 | 55/67: 0.00223
2024-11-17 01:42:26 : 65/80 | 56/67: 0.00164
2024-11-17 01:42:28 : 65/80 | 57/67: 0.00272
2024-11-17 01:42:29 : 65/80 | 58/67: 0.00328
2024-11-17 01:42:31 : 65/80 | 59/67: 0.00213
2024-11-17 01:42:33 : 65/80 | 60/67: 0.00210
2024-11-17 01:42:34 : 65/80 | 61/67: 0.00316
2024-11-17 01:42:36 : 65/80 | 62/67: 0.00226
2024-11-17 01:42:37 : 65/80 | 63/67: 0.00316
2024-11-17 01:42:39 : 65/80 | 64/67: 0.00372
2024-11-17 01:42:40 : 65/80 | 65/67: 0.00298
2024-11-17 01:42:42 : 65/80 | 66/67: 0.00228
2024-11-17 01:43:13 : 65: Evaluation loss: 0.16772 | Pearson: 0.81100 | QWK:  0.59400
2024-11-17 01:43:14 : 66/80 | 0/67: 0.00255
2024-11-17 01:43:16 : 66/80 | 1/67: 0.00313
2024-11-17 01:43:17 : 66/80 | 2/67: 0.00491
2024-11-17 01:43:19 : 66/80 | 3/67: 0.00090
2024-11-17 01:43:20 : 66/80 | 4/67: 0.00217
2024-11-17 01:43:22 : 66/80 | 5/67: 0.00145
2024-11-17 01:43:24 : 66/80 | 6/67: 0.00081
2024-11-17 01:43:25 : 66/80 | 7/67: 0.00240
2024-11-17 01:43:27 : 66/80 | 8/67: 0.00245
2024-11-17 01:43:28 : 66/80 | 9/67: 0.00261
2024-11-17 01:43:30 : 66/80 | 10/67: 0.00168
2024-11-17 01:43:31 : 66/80 | 11/67: 0.00212
2024-11-17 01:43:33 : 66/80 | 12/67: 0.00113
2024-11-17 01:43:35 : 66/80 | 13/67: 0.00351
2024-11-17 01:43:36 : 66/80 | 14/67: 0.00406
2024-11-17 01:43:38 : 66/80 | 15/67: 0.00191
2024-11-17 01:43:39 : 66/80 | 16/67: 0.00262
2024-11-17 01:43:41 : 66/80 | 17/67: 0.00244
2024-11-17 01:43:42 : 66/80 | 18/67: 0.00138
2024-11-17 01:43:44 : 66/80 | 19/67: 0.00217
2024-11-17 01:43:46 : 66/80 | 20/67: 0.00428
2024-11-17 01:43:47 : 66/80 | 21/67: 0.00073
2024-11-17 01:43:49 : 66/80 | 22/67: 0.00165
2024-11-17 01:43:50 : 66/80 | 23/67: 0.00148
2024-11-17 01:43:52 : 66/80 | 24/67: 0.00401
2024-11-17 01:43:53 : 66/80 | 25/67: 0.00206
2024-11-17 01:43:55 : 66/80 | 26/67: 0.00261
2024-11-17 01:43:57 : 66/80 | 27/67: 0.00114
2024-11-17 01:43:58 : 66/80 | 28/67: 0.00225
2024-11-17 01:44:00 : 66/80 | 29/67: 0.00199
2024-11-17 01:44:01 : 66/80 | 30/67: 0.00429
2024-11-17 01:44:03 : 66/80 | 31/67: 0.00100
2024-11-17 01:44:05 : 66/80 | 32/67: 0.00161
2024-11-17 01:44:06 : 66/80 | 33/67: 0.00108
2024-11-17 01:44:08 : 66/80 | 34/67: 0.00205
2024-11-17 01:44:09 : 66/80 | 35/67: 0.00158
2024-11-17 01:44:11 : 66/80 | 36/67: 0.00096
2024-11-17 01:44:12 : 66/80 | 37/67: 0.00102
2024-11-17 01:44:14 : 66/80 | 38/67: 0.00202
2024-11-17 01:44:15 : 66/80 | 39/67: 0.00193
2024-11-17 01:44:17 : 66/80 | 40/67: 0.00120
2024-11-17 01:44:19 : 66/80 | 41/67: 0.00155
2024-11-17 01:44:20 : 66/80 | 42/67: 0.00244
2024-11-17 01:44:22 : 66/80 | 43/67: 0.00173
2024-11-17 01:44:23 : 66/80 | 44/67: 0.00332
2024-11-17 01:44:25 : 66/80 | 45/67: 0.00184
2024-11-17 01:44:26 : 66/80 | 46/67: 0.00274
2024-11-17 01:44:28 : 66/80 | 47/67: 0.00279
2024-11-17 01:44:29 : 66/80 | 48/67: 0.00264
2024-11-17 01:44:31 : 66/80 | 49/67: 0.00306
2024-11-17 01:44:32 : 66/80 | 50/67: 0.00300
2024-11-17 01:44:34 : 66/80 | 51/67: 0.00272
2024-11-17 01:44:36 : 66/80 | 52/67: 0.00312
2024-11-17 01:44:37 : 66/80 | 53/67: 0.00384
2024-11-17 01:44:39 : 66/80 | 54/67: 0.00101
2024-11-17 01:44:40 : 66/80 | 55/67: 0.00221
2024-11-17 01:44:42 : 66/80 | 56/67: 0.00880
2024-11-17 01:44:43 : 66/80 | 57/67: 0.00227
2024-11-17 01:44:45 : 66/80 | 58/67: 0.00306
2024-11-17 01:44:46 : 66/80 | 59/67: 0.00222
2024-11-17 01:44:48 : 66/80 | 60/67: 0.00271
2024-11-17 01:44:50 : 66/80 | 61/67: 0.00219
2024-11-17 01:44:51 : 66/80 | 62/67: 0.00370
2024-11-17 01:44:53 : 66/80 | 63/67: 0.03187
2024-11-17 01:44:54 : 66/80 | 64/67: 0.01031
2024-11-17 01:44:56 : 66/80 | 65/67: 0.00697
2024-11-17 01:44:57 : 66/80 | 66/67: 0.00943
2024-11-17 01:45:28 : 66: Evaluation loss: 0.20484 | Pearson: 0.81100 | QWK:  0.53800
2024-11-17 01:45:30 : 67/80 | 0/67: 0.02924
2024-11-17 01:45:31 : 67/80 | 1/67: 0.03129
2024-11-17 01:45:33 : 67/80 | 2/67: 0.01608
2024-11-17 01:45:34 : 67/80 | 3/67: 0.00970
2024-11-17 01:45:36 : 67/80 | 4/67: 0.00830
2024-11-17 01:45:38 : 67/80 | 5/67: 0.01036
2024-11-17 01:45:39 : 67/80 | 6/67: 0.00687
2024-11-17 01:45:41 : 67/80 | 7/67: 0.00772
2024-11-17 01:45:42 : 67/80 | 8/67: 0.00314
2024-11-17 01:45:44 : 67/80 | 9/67: 0.00947
2024-11-17 01:45:45 : 67/80 | 10/67: 0.00687
2024-11-17 01:45:47 : 67/80 | 11/67: 0.00813
2024-11-17 01:45:48 : 67/80 | 12/67: 0.00784
2024-11-17 01:45:50 : 67/80 | 13/67: 0.00607
2024-11-17 01:45:52 : 67/80 | 14/67: 0.00679
2024-11-17 01:45:53 : 67/80 | 15/67: 0.00316
2024-11-17 01:45:55 : 67/80 | 16/67: 0.00609
2024-11-17 01:45:56 : 67/80 | 17/67: 0.00707
2024-11-17 01:45:58 : 67/80 | 18/67: 0.00308
2024-11-17 01:45:59 : 67/80 | 19/67: 0.00367
2024-11-17 01:46:01 : 67/80 | 20/67: 0.00954
2024-11-17 01:46:03 : 67/80 | 21/67: 0.00710
2024-11-17 01:46:04 : 67/80 | 22/67: 0.00741
2024-11-17 01:46:06 : 67/80 | 23/67: 0.00533
2024-11-17 01:46:07 : 67/80 | 24/67: 0.00810
2024-11-17 01:46:09 : 67/80 | 25/67: 0.00736
2024-11-17 01:46:11 : 67/80 | 26/67: 0.00515
2024-11-17 01:46:12 : 67/80 | 27/67: 0.00284
2024-11-17 01:46:14 : 67/80 | 28/67: 0.01026
2024-11-17 01:46:15 : 67/80 | 29/67: 0.00477
2024-11-17 01:46:17 : 67/80 | 30/67: 0.00296
2024-11-17 01:46:18 : 67/80 | 31/67: 0.00217
2024-11-17 01:46:20 : 67/80 | 32/67: 0.00259
2024-11-17 01:46:21 : 67/80 | 33/67: 0.00280
2024-11-17 01:46:23 : 67/80 | 34/67: 0.01147
2024-11-17 01:46:24 : 67/80 | 35/67: 0.00345
2024-11-17 01:46:26 : 67/80 | 36/67: 0.00782
2024-11-17 01:46:27 : 67/80 | 37/67: 0.00628
2024-11-17 01:46:29 : 67/80 | 38/67: 0.00408
2024-11-17 01:46:31 : 67/80 | 39/67: 0.00784
2024-11-17 01:46:32 : 67/80 | 40/67: 0.00925
2024-11-17 01:46:34 : 67/80 | 41/67: 0.00279
2024-11-17 01:46:35 : 67/80 | 42/67: 0.00908
2024-11-17 01:46:37 : 67/80 | 43/67: 0.00377
2024-11-17 01:46:38 : 67/80 | 44/67: 0.00441
2024-11-17 01:46:40 : 67/80 | 45/67: 0.00591
2024-11-17 01:46:42 : 67/80 | 46/67: 0.00314
2024-11-17 01:46:43 : 67/80 | 47/67: 0.00282
2024-11-17 01:46:45 : 67/80 | 48/67: 0.00532
2024-11-17 01:46:46 : 67/80 | 49/67: 0.00461
2024-11-17 01:46:48 : 67/80 | 50/67: 0.00282
2024-11-17 01:46:49 : 67/80 | 51/67: 0.00585
2024-11-17 01:46:51 : 67/80 | 52/67: 0.00617
2024-11-17 01:46:53 : 67/80 | 53/67: 0.00379
2024-11-17 01:46:54 : 67/80 | 54/67: 0.00382
2024-11-17 01:46:56 : 67/80 | 55/67: 0.00398
2024-11-17 01:46:57 : 67/80 | 56/67: 0.00255
2024-11-17 01:46:59 : 67/80 | 57/67: 0.00326
2024-11-17 01:47:00 : 67/80 | 58/67: 0.00742
2024-11-17 01:47:02 : 67/80 | 59/67: 0.00188
2024-11-17 01:47:03 : 67/80 | 60/67: 0.00180
2024-11-17 01:47:05 : 67/80 | 61/67: 0.00579
2024-11-17 01:47:07 : 67/80 | 62/67: 0.00293
2024-11-17 01:47:08 : 67/80 | 63/67: 0.01342
2024-11-17 01:47:10 : 67/80 | 64/67: 0.00927
2024-11-17 01:47:11 : 67/80 | 65/67: 0.01227
2024-11-17 01:47:13 : 67/80 | 66/67: 0.00943
2024-11-17 01:47:44 : 67: Evaluation loss: 0.18480 | Pearson: 0.77000 | QWK:  0.58800
2024-11-17 01:47:45 : 68/80 | 0/67: 0.00575
2024-11-17 01:47:47 : 68/80 | 1/67: 0.00375
2024-11-17 01:47:49 : 68/80 | 2/67: 0.00247
2024-11-17 01:47:50 : 68/80 | 3/67: 0.00368
2024-11-17 01:47:52 : 68/80 | 4/67: 0.00385
2024-11-17 01:47:53 : 68/80 | 5/67: 0.00223
2024-11-17 01:47:55 : 68/80 | 6/67: 0.00468
2024-11-17 01:47:57 : 68/80 | 7/67: 0.00240
2024-11-17 01:47:58 : 68/80 | 8/67: 0.00346
2024-11-17 01:48:00 : 68/80 | 9/67: 0.00422
2024-11-17 01:48:01 : 68/80 | 10/67: 0.00282
2024-11-17 01:48:03 : 68/80 | 11/67: 0.00281
2024-11-17 01:48:04 : 68/80 | 12/67: 0.00126
2024-11-17 01:48:06 : 68/80 | 13/67: 0.00283
2024-11-17 01:48:08 : 68/80 | 14/67: 0.00127
2024-11-17 01:48:09 : 68/80 | 15/67: 0.00378
2024-11-17 01:48:11 : 68/80 | 16/67: 0.00264
2024-11-17 01:48:12 : 68/80 | 17/67: 0.00270
2024-11-17 01:48:14 : 68/80 | 18/67: 0.00327
2024-11-17 01:48:16 : 68/80 | 19/67: 0.00227
2024-11-17 01:48:17 : 68/80 | 20/67: 0.00218
2024-11-17 01:48:19 : 68/80 | 21/67: 0.00189
2024-11-17 01:48:20 : 68/80 | 22/67: 0.00258
2024-11-17 01:48:22 : 68/80 | 23/67: 0.00123
2024-11-17 01:48:24 : 68/80 | 24/67: 0.00151
2024-11-17 01:48:25 : 68/80 | 25/67: 0.00226
2024-11-17 01:48:27 : 68/80 | 26/67: 0.00181
2024-11-17 01:48:28 : 68/80 | 27/67: 0.00210
2024-11-17 01:48:30 : 68/80 | 28/67: 0.00207
2024-11-17 01:48:31 : 68/80 | 29/67: 0.00159
2024-11-17 01:48:33 : 68/80 | 30/67: 0.00241
2024-11-17 01:48:35 : 68/80 | 31/67: 0.00253
2024-11-17 01:48:36 : 68/80 | 32/67: 0.00135
2024-11-17 01:48:38 : 68/80 | 33/67: 0.00189
2024-11-17 01:48:39 : 68/80 | 34/67: 0.00130
2024-11-17 01:48:41 : 68/80 | 35/67: 0.00150
2024-11-17 01:48:42 : 68/80 | 36/67: 0.00091
2024-11-17 01:48:44 : 68/80 | 37/67: 0.00206
2024-11-17 01:48:45 : 68/80 | 38/67: 0.00043
2024-11-17 01:48:47 : 68/80 | 39/67: 0.00171
2024-11-17 01:48:49 : 68/80 | 40/67: 0.00136
2024-11-17 01:48:50 : 68/80 | 41/67: 0.00152
2024-11-17 01:48:52 : 68/80 | 42/67: 0.00199
2024-11-17 01:48:53 : 68/80 | 43/67: 0.00121
2024-11-17 01:48:55 : 68/80 | 44/67: 0.00243
2024-11-17 01:48:56 : 68/80 | 45/67: 0.00244
2024-11-17 01:48:58 : 68/80 | 46/67: 0.00161
2024-11-17 01:49:00 : 68/80 | 47/67: 0.00185
2024-11-17 01:49:01 : 68/80 | 48/67: 0.00408
2024-11-17 01:49:03 : 68/80 | 49/67: 0.00217
2024-11-17 01:49:04 : 68/80 | 50/67: 0.00383
2024-11-17 01:49:06 : 68/80 | 51/67: 0.00475
2024-11-17 01:49:07 : 68/80 | 52/67: 0.00234
2024-11-17 01:49:09 : 68/80 | 53/67: 0.00405
2024-11-17 01:49:10 : 68/80 | 54/67: 0.00153
2024-11-17 01:49:12 : 68/80 | 55/67: 0.00469
2024-11-17 01:49:14 : 68/80 | 56/67: 0.00347
2024-11-17 01:49:15 : 68/80 | 57/67: 0.00868
2024-11-17 01:49:17 : 68/80 | 58/67: 0.00908
2024-11-17 01:49:18 : 68/80 | 59/67: 0.00479
2024-11-17 01:49:20 : 68/80 | 60/67: 0.00818
2024-11-17 01:49:21 : 68/80 | 61/67: 0.00303
2024-11-17 01:49:23 : 68/80 | 62/67: 0.00159
2024-11-17 01:49:25 : 68/80 | 63/67: 0.00454
2024-11-17 01:49:26 : 68/80 | 64/67: 0.00313
2024-11-17 01:49:28 : 68/80 | 65/67: 0.00362
2024-11-17 01:49:29 : 68/80 | 66/67: 0.00249
2024-11-17 01:50:01 : 68: Evaluation loss: 0.20179 | Pearson: 0.76300 | QWK:  0.57700
2024-11-17 01:50:02 : 69/80 | 0/67: 0.00799
2024-11-17 01:50:04 : 69/80 | 1/67: 0.00713
2024-11-17 01:50:05 : 69/80 | 2/67: 0.00363
2024-11-17 01:50:07 : 69/80 | 3/67: 0.00444
2024-11-17 01:50:09 : 69/80 | 4/67: 0.00437
2024-11-17 01:50:10 : 69/80 | 5/67: 0.00322
2024-11-17 01:50:12 : 69/80 | 6/67: 0.00321
2024-11-17 01:50:13 : 69/80 | 7/67: 0.00270
2024-11-17 01:50:15 : 69/80 | 8/67: 0.00439
2024-11-17 01:50:16 : 69/80 | 9/67: 0.00513
2024-11-17 01:50:18 : 69/80 | 10/67: 0.00200
2024-11-17 01:50:19 : 69/80 | 11/67: 0.00169
2024-11-17 01:50:21 : 69/80 | 12/67: 0.00122
2024-11-17 01:50:23 : 69/80 | 13/67: 0.00219
2024-11-17 01:50:24 : 69/80 | 14/67: 0.00330
2024-11-17 01:50:26 : 69/80 | 15/67: 0.00263
2024-11-17 01:50:27 : 69/80 | 16/67: 0.00234
2024-11-17 01:50:29 : 69/80 | 17/67: 0.00168
2024-11-17 01:50:30 : 69/80 | 18/67: 0.00284
2024-11-17 01:50:32 : 69/80 | 19/67: 0.00075
2024-11-17 01:50:34 : 69/80 | 20/67: 0.00191
2024-11-17 01:50:35 : 69/80 | 21/67: 0.00310
2024-11-17 01:50:37 : 69/80 | 22/67: 0.00090
2024-11-17 01:50:38 : 69/80 | 23/67: 0.00114
2024-11-17 01:50:40 : 69/80 | 24/67: 0.00165
2024-11-17 01:50:41 : 69/80 | 25/67: 0.00167
2024-11-17 01:50:43 : 69/80 | 26/67: 0.00260
2024-11-17 01:50:45 : 69/80 | 27/67: 0.00207
2024-11-17 01:50:46 : 69/80 | 28/67: 0.00163
2024-11-17 01:50:48 : 69/80 | 29/67: 0.00153
2024-11-17 01:50:49 : 69/80 | 30/67: 0.00147
2024-11-17 01:50:51 : 69/80 | 31/67: 0.00134
2024-11-17 01:50:52 : 69/80 | 32/67: 0.00193
2024-11-17 01:50:54 : 69/80 | 33/67: 0.00192
2024-11-17 01:50:55 : 69/80 | 34/67: 0.00100
2024-11-17 01:50:57 : 69/80 | 35/67: 0.00219
2024-11-17 01:50:58 : 69/80 | 36/67: 0.00152
2024-11-17 01:51:00 : 69/80 | 37/67: 0.00229
2024-11-17 01:51:02 : 69/80 | 38/67: 0.00319
2024-11-17 01:51:03 : 69/80 | 39/67: 0.00229
2024-11-17 01:51:05 : 69/80 | 40/67: 0.00132
2024-11-17 01:51:06 : 69/80 | 41/67: 0.00313
2024-11-17 01:51:08 : 69/80 | 42/67: 0.00245
2024-11-17 01:51:09 : 69/80 | 43/67: 0.00156
2024-11-17 01:51:11 : 69/80 | 44/67: 0.00499
2024-11-17 01:51:12 : 69/80 | 45/67: 0.00168
2024-11-17 01:51:14 : 69/80 | 46/67: 0.00132
