2024-11-16 23:15:24 : ===================== 2024-11-16T23:15:24.496431 =====================
2024-11-16 23:15:24 : ===================== FINE-TUNING ON PROMPT 2 =====================
2024-11-16 23:15:24 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[2], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p2.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p2/p2.pt', device='cuda', log=PosixPath('logs/finetune-p2.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:15:24 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:28 : Train/Eval/Test: 1083/350/367
2024-11-16 23:15:28 : Started training loop for p2.pt
2024-11-16 23:15:32 : 1/80 | 0/68: 8.10925
2024-11-17 02:21:08 : 58/80 | 24/68: 0.00240
2024-11-17 02:21:10 : 58/80 | 25/68: 0.00560
2024-11-17 02:21:12 : 58/80 | 26/68: 0.00337
2024-11-17 02:21:14 : 58/80 | 27/68: 0.00241
2024-11-17 02:21:16 : 58/80 | 28/68: 0.00288
2024-11-17 02:21:18 : 58/80 | 29/68: 0.00125
2024-11-17 02:21:20 : 58/80 | 30/68: 0.00298
2024-11-17 02:21:22 : 58/80 | 31/68: 0.00225
2024-11-17 02:21:24 : 58/80 | 32/68: 0.00168
2024-11-17 02:21:27 : 58/80 | 33/68: 0.00195
2024-11-17 02:21:29 : 58/80 | 34/68: 0.00364
2024-11-17 02:21:31 : 58/80 | 35/68: 0.00156
2024-11-17 02:21:33 : 58/80 | 36/68: 0.00286
2024-11-17 02:21:35 : 58/80 | 37/68: 0.00396
2024-11-17 02:21:37 : 58/80 | 38/68: 0.00229
2024-11-17 02:21:39 : 58/80 | 39/68: 0.00396
2024-11-17 02:21:42 : 58/80 | 40/68: 0.00412
2024-11-17 02:21:44 : 58/80 | 41/68: 0.00276
2024-11-17 02:21:46 : 58/80 | 42/68: 0.00473
2024-11-17 02:21:49 : 58/80 | 43/68: 0.00441
2024-11-17 02:21:51 : 58/80 | 44/68: 0.00220
2024-11-17 02:21:53 : 58/80 | 45/68: 0.00272
2024-11-17 02:21:55 : 58/80 | 46/68: 0.00291
2024-11-17 02:21:58 : 58/80 | 47/68: 0.00495
2024-11-17 02:22:00 : 58/80 | 48/68: 0.00435
2024-11-17 02:22:02 : 58/80 | 49/68: 0.00138
2024-11-17 02:22:04 : 58/80 | 50/68: 0.00276
2024-11-17 02:22:07 : 58/80 | 51/68: 0.00262
2024-11-17 02:22:09 : 58/80 | 52/68: 0.00178
2024-11-17 02:22:11 : 58/80 | 53/68: 0.00180
2024-11-17 02:22:13 : 58/80 | 54/68: 0.00391
2024-11-17 02:22:15 : 58/80 | 55/68: 0.00438
2024-11-17 02:22:17 : 58/80 | 56/68: 0.00242
2024-11-17 02:22:19 : 58/80 | 57/68: 0.00339
2024-11-17 02:22:22 : 58/80 | 58/68: 0.00310
2024-11-17 02:22:24 : 58/80 | 59/68: 0.00293
2024-11-17 02:22:26 : 58/80 | 60/68: 0.00369
2024-11-17 02:22:28 : 58/80 | 61/68: 0.00316
2024-11-17 02:22:30 : 58/80 | 62/68: 0.00296
2024-11-17 02:22:32 : 58/80 | 63/68: 0.00263
2024-11-17 02:22:35 : 58/80 | 64/68: 0.00180
2024-11-17 02:22:37 : 58/80 | 65/68: 0.00316
2024-11-17 02:22:39 : 58/80 | 66/68: 0.00332
2024-11-17 02:22:41 : 58/80 | 67/68: 0.00328
2024-11-17 02:23:27 : 58: Evaluation loss: 0.23986 | Pearson: 0.58200 | QWK:  0.52500
2024-11-17 02:23:29 : 59/80 | 0/68: 0.04673
2024-11-17 02:23:31 : 59/80 | 1/68: 0.05043
2024-11-17 02:23:34 : 59/80 | 2/68: 0.00504
2024-11-17 02:23:36 : 59/80 | 3/68: 0.00416
2024-11-17 02:23:38 : 59/80 | 4/68: 0.00250
2024-11-17 02:23:40 : 59/80 | 5/68: 0.00381
2024-11-17 02:23:42 : 59/80 | 6/68: 0.00485
2024-11-17 02:23:45 : 59/80 | 7/68: 0.00265
2024-11-17 02:23:47 : 59/80 | 8/68: 0.00414
2024-11-17 02:23:49 : 59/80 | 9/68: 0.00469
2024-11-17 02:23:51 : 59/80 | 10/68: 0.00234
2024-11-17 02:23:53 : 59/80 | 11/68: 0.00315
2024-11-17 02:23:56 : 59/80 | 12/68: 0.00595
2024-11-17 02:23:58 : 59/80 | 13/68: 0.00423
2024-11-17 02:24:00 : 59/80 | 14/68: 0.00520
2024-11-17 02:24:02 : 59/80 | 15/68: 0.00775
2024-11-17 02:24:04 : 59/80 | 16/68: 0.00629
2024-11-17 02:24:07 : 59/80 | 17/68: 0.00270
2024-11-17 02:24:09 : 59/80 | 18/68: 0.00293
2024-11-17 02:24:11 : 59/80 | 19/68: 0.00829
2024-11-17 02:24:13 : 59/80 | 20/68: 0.00753
2024-11-17 02:24:15 : 59/80 | 21/68: 0.00420
2024-11-17 02:24:18 : 59/80 | 22/68: 0.01540
2024-11-17 02:24:20 : 59/80 | 23/68: 0.00289
2024-11-17 02:24:22 : 59/80 | 24/68: 0.02995
2024-11-17 02:24:24 : 59/80 | 25/68: 0.00636
2024-11-17 02:24:26 : 59/80 | 26/68: 0.00493
2024-11-17 02:24:28 : 59/80 | 27/68: 0.02064
2024-11-17 02:24:31 : 59/80 | 28/68: 0.00505
2024-11-17 02:24:33 : 59/80 | 29/68: 0.00223
2024-11-17 02:24:35 : 59/80 | 30/68: 0.00299
2024-11-17 02:24:37 : 59/80 | 31/68: 0.00316
2024-11-17 02:24:39 : 59/80 | 32/68: 0.01000
2024-11-17 02:24:41 : 59/80 | 33/68: 0.01129
2024-11-17 02:24:43 : 59/80 | 34/68: 0.01381
2024-11-17 02:24:45 : 59/80 | 35/68: 0.00802
2024-11-17 02:24:47 : 59/80 | 36/68: 0.00676
2024-11-17 02:24:49 : 59/80 | 37/68: 0.00555
2024-11-17 02:24:52 : 59/80 | 38/68: 0.00751
2024-11-17 02:24:54 : 59/80 | 39/68: 0.00341
2024-11-17 02:24:56 : 59/80 | 40/68: 0.01045
2024-11-17 02:24:58 : 59/80 | 41/68: 0.00695
2024-11-17 02:25:01 : 59/80 | 42/68: 0.00947
2024-11-17 02:25:03 : 59/80 | 43/68: 0.00321
2024-11-17 02:25:05 : 59/80 | 44/68: 0.01002
2024-11-17 02:25:08 : 59/80 | 45/68: 0.01341
2024-11-17 02:25:10 : 59/80 | 46/68: 0.00478
2024-11-17 02:25:12 : 59/80 | 47/68: 0.00599
2024-11-17 02:25:14 : 59/80 | 48/68: 0.00428
2024-11-17 02:25:17 : 59/80 | 49/68: 0.00952
2024-11-17 02:25:19 : 59/80 | 50/68: 0.02645
2024-11-17 02:25:21 : 59/80 | 51/68: 0.02576
2024-11-17 02:25:23 : 59/80 | 52/68: 0.02329
2024-11-17 02:25:25 : 59/80 | 53/68: 0.02912
2024-11-17 02:25:28 : 59/80 | 54/68: 0.02091
2024-11-17 02:25:30 : 59/80 | 55/68: 0.02267
2024-11-17 02:25:32 : 59/80 | 56/68: 0.03163
2024-11-17 02:25:34 : 59/80 | 57/68: 0.04144
2024-11-17 02:25:36 : 59/80 | 58/68: 0.01206
2024-11-17 02:25:38 : 59/80 | 59/68: 0.01115
2024-11-17 02:25:40 : 59/80 | 60/68: 0.01187
2024-11-17 02:25:43 : 59/80 | 61/68: 0.01877
2024-11-17 02:25:45 : 59/80 | 62/68: 0.01448
2024-11-17 02:25:47 : 59/80 | 63/68: 0.01518
2024-11-17 02:25:49 : 59/80 | 64/68: 0.04184
2024-11-17 02:25:51 : 59/80 | 65/68: 0.03758
2024-11-17 02:25:54 : 59/80 | 66/68: 0.01262
2024-11-17 02:25:56 : 59/80 | 67/68: 0.00681
2024-11-17 02:26:42 : 59: Evaluation loss: 0.29319 | Pearson: 0.59300 | QWK:  0.43800
2024-11-17 02:26:44 : 60/80 | 0/68: 0.10126
2024-11-17 02:26:46 : 60/80 | 1/68: 0.07062
2024-11-17 02:26:48 : 60/80 | 2/68: 0.04698
2024-11-17 02:26:50 : 60/80 | 3/68: 0.04059
2024-11-17 02:26:53 : 60/80 | 4/68: 0.03176
2024-11-17 02:26:55 : 60/80 | 5/68: 0.02661
2024-11-17 02:26:57 : 60/80 | 6/68: 0.01495
2024-11-17 02:26:59 : 60/80 | 7/68: 0.01591
2024-11-17 02:27:01 : 60/80 | 8/68: 0.01086
2024-11-17 02:27:04 : 60/80 | 9/68: 0.00711
2024-11-17 02:27:06 : 60/80 | 10/68: 0.01130
2024-11-17 02:27:08 : 60/80 | 11/68: 0.00871
2024-11-17 02:27:10 : 60/80 | 12/68: 0.00581
2024-11-17 02:27:13 : 60/80 | 13/68: 0.01356
2024-11-17 02:27:15 : 60/80 | 14/68: 0.00662
2024-11-17 02:27:17 : 60/80 | 15/68: 0.00891
2024-11-17 02:27:19 : 60/80 | 16/68: 0.01005
2024-11-17 02:27:21 : 60/80 | 17/68: 0.02116
2024-11-17 02:27:24 : 60/80 | 18/68: 0.00654
2024-11-17 02:27:26 : 60/80 | 19/68: 0.01485
2024-11-17 02:27:28 : 60/80 | 20/68: 0.00977
2024-11-17 02:27:30 : 60/80 | 21/68: 0.03463
2024-11-17 02:27:32 : 60/80 | 22/68: 0.00366
2024-11-17 02:27:35 : 60/80 | 23/68: 0.01793
2024-11-17 02:27:37 : 60/80 | 24/68: 0.01008
2024-11-17 02:27:39 : 60/80 | 25/68: 0.00945
2024-11-17 02:27:41 : 60/80 | 26/68: 0.01594
2024-11-17 02:27:43 : 60/80 | 27/68: 0.00567
2024-11-17 02:27:45 : 60/80 | 28/68: 0.00598
2024-11-17 02:27:47 : 60/80 | 29/68: 0.01015
2024-11-17 02:27:50 : 60/80 | 30/68: 0.01798
2024-11-17 02:27:52 : 60/80 | 31/68: 0.00542
2024-11-17 02:27:54 : 60/80 | 32/68: 0.00889
2024-11-17 02:27:56 : 60/80 | 33/68: 0.00469
2024-11-17 02:27:58 : 60/80 | 34/68: 0.02006
2024-11-17 02:28:00 : 60/80 | 35/68: 0.00507
2024-11-17 02:28:02 : 60/80 | 36/68: 0.00692
2024-11-17 02:28:04 : 60/80 | 37/68: 0.00479
2024-11-17 02:28:06 : 60/80 | 38/68: 0.01129
2024-11-17 02:28:09 : 60/80 | 39/68: 0.00566
2024-11-17 02:28:11 : 60/80 | 40/68: 0.00456
2024-11-17 02:28:13 : 60/80 | 41/68: 0.00233
2024-11-17 02:28:15 : 60/80 | 42/68: 0.00793
2024-11-17 02:28:18 : 60/80 | 43/68: 0.00789
2024-11-17 02:28:20 : 60/80 | 44/68: 0.00597
2024-11-17 02:28:22 : 60/80 | 45/68: 0.01498
2024-11-17 02:28:24 : 60/80 | 46/68: 0.01872
2024-11-17 02:28:27 : 60/80 | 47/68: 0.01280
2024-11-17 02:28:29 : 60/80 | 48/68: 0.05724
2024-11-17 02:28:31 : 60/80 | 49/68: 0.02941
2024-11-17 02:28:34 : 60/80 | 50/68: 0.01703
2024-11-17 02:28:36 : 60/80 | 51/68: 0.01991
2024-11-17 02:28:38 : 60/80 | 52/68: 0.03401
2024-11-17 02:28:40 : 60/80 | 53/68: 0.01385
2024-11-17 02:28:42 : 60/80 | 54/68: 0.02124
2024-11-17 02:28:44 : 60/80 | 55/68: 0.01312
2024-11-17 02:28:47 : 60/80 | 56/68: 0.01310
2024-11-17 02:28:49 : 60/80 | 57/68: 0.02617
2024-11-17 02:28:51 : 60/80 | 58/68: 0.00701
2024-11-17 02:28:53 : 60/80 | 59/68: 0.00716
2024-11-17 02:28:55 : 60/80 | 60/68: 0.01192
2024-11-17 02:28:58 : 60/80 | 61/68: 0.00428
2024-11-17 02:29:00 : 60/80 | 62/68: 0.01068
2024-11-17 02:29:02 : 60/80 | 63/68: 0.00480
2024-11-17 02:29:04 : 60/80 | 64/68: 0.00331
2024-11-17 02:29:06 : 60/80 | 65/68: 0.00714
2024-11-17 02:29:08 : 60/80 | 66/68: 0.00453
2024-11-17 02:29:11 : 60/80 | 67/68: 0.00636
2024-11-17 02:29:56 : 60: Evaluation loss: 0.24279 | Pearson: 0.49400 | QWK:  0.30400
2024-11-17 02:29:59 : 61/80 | 0/68: 0.07659
2024-11-17 02:30:01 : 61/80 | 1/68: 0.01435
2024-11-17 02:30:03 : 61/80 | 2/68: 0.01869
2024-11-17 02:30:09 : 61/80 | 3/68: 0.01394
2024-11-17 02:30:11 : 61/80 | 4/68: 0.01681
2024-11-17 02:30:13 : 61/80 | 5/68: 0.00988
2024-11-17 02:30:15 : 61/80 | 6/68: 0.01027
2024-11-17 02:30:18 : 61/80 | 7/68: 0.01758
2024-11-17 02:30:20 : 61/80 | 8/68: 0.00812
2024-11-17 02:30:22 : 61/80 | 9/68: 0.01842
2024-11-17 02:30:24 : 61/80 | 10/68: 0.00624
2024-11-17 02:30:26 : 61/80 | 11/68: 0.02019
2024-11-17 02:30:28 : 61/80 | 12/68: 0.01894
2024-11-17 02:30:31 : 61/80 | 13/68: 0.00681
2024-11-17 02:30:33 : 61/80 | 14/68: 0.01308
2024-11-17 02:30:35 : 61/80 | 15/68: 0.00666
2024-11-17 02:30:37 : 61/80 | 16/68: 0.00299
2024-11-17 02:30:40 : 61/80 | 17/68: 0.00811
2024-11-17 02:30:42 : 61/80 | 18/68: 0.00657
2024-11-17 02:30:44 : 61/80 | 19/68: 0.00743
2024-11-17 02:30:46 : 61/80 | 20/68: 0.00410
2024-11-17 02:30:48 : 61/80 | 21/68: 0.00468
2024-11-17 02:30:51 : 61/80 | 22/68: 0.00409
2024-11-17 02:30:53 : 61/80 | 23/68: 0.00288
2024-11-17 02:30:55 : 61/80 | 24/68: 0.00268
2024-11-17 02:30:57 : 61/80 | 25/68: 0.00616
2024-11-17 02:30:59 : 61/80 | 26/68: 0.00599
2024-11-17 02:31:01 : 61/80 | 27/68: 0.00328
2024-11-17 02:31:03 : 61/80 | 28/68: 0.00445
2024-11-17 02:31:06 : 61/80 | 29/68: 0.00446
2024-11-17 02:31:08 : 61/80 | 30/68: 0.00282
2024-11-17 02:31:10 : 61/80 | 31/68: 0.00450
2024-11-17 02:31:12 : 61/80 | 32/68: 0.00616
2024-11-17 02:31:14 : 61/80 | 33/68: 0.00299
2024-11-17 02:31:16 : 61/80 | 34/68: 0.00614
2024-11-17 02:31:18 : 61/80 | 35/68: 0.00607
2024-11-17 02:31:20 : 61/80 | 36/68: 0.00268
2024-11-17 02:31:22 : 61/80 | 37/68: 0.00226
2024-11-17 02:31:25 : 61/80 | 38/68: 0.00462
2024-11-17 02:31:27 : 61/80 | 39/68: 0.00345
2024-11-17 02:31:29 : 61/80 | 40/68: 0.00377
2024-11-17 02:31:31 : 61/80 | 41/68: 0.00274
2024-11-17 02:31:34 : 61/80 | 42/68: 0.00070
2024-11-17 02:31:36 : 61/80 | 43/68: 0.00503
2024-11-17 02:31:38 : 61/80 | 44/68: 0.00138
2024-11-17 02:31:40 : 61/80 | 45/68: 0.00855
2024-11-17 02:31:43 : 61/80 | 46/68: 0.00632
2024-11-17 02:31:45 : 61/80 | 47/68: 0.00761
2024-11-17 02:31:47 : 61/80 | 48/68: 0.02400
2024-11-17 02:31:49 : 61/80 | 49/68: 0.01785
2024-11-17 02:31:52 : 61/80 | 50/68: 0.00877
2024-11-17 02:31:54 : 61/80 | 51/68: 0.00724
2024-11-17 02:31:56 : 61/80 | 52/68: 0.00565
2024-11-17 02:31:58 : 61/80 | 53/68: 0.01018
2024-11-17 02:32:00 : 61/80 | 54/68: 0.01350
2024-11-17 02:32:02 : 61/80 | 55/68: 0.00533
2024-11-17 02:32:05 : 61/80 | 56/68: 0.00628
2024-11-17 02:32:07 : 61/80 | 57/68: 0.00597
2024-11-17 02:32:09 : 61/80 | 58/68: 0.00548
2024-11-17 02:32:11 : 61/80 | 59/68: 0.00200
2024-11-17 02:32:13 : 61/80 | 60/68: 0.00412
2024-11-17 02:32:15 : 61/80 | 61/68: 0.00232
2024-11-17 02:32:17 : 61/80 | 62/68: 0.00320
2024-11-17 02:32:20 : 61/80 | 63/68: 0.00503
2024-11-17 02:32:22 : 61/80 | 64/68: 0.00434
2024-11-17 02:32:24 : 61/80 | 65/68: 0.00302
2024-11-17 02:32:26 : 61/80 | 66/68: 0.00313
2024-11-17 02:32:28 : 61/80 | 67/68: 0.00199
2024-11-17 02:33:14 : 61: Evaluation loss: 0.26331 | Pearson: 0.56900 | QWK:  0.47300
2024-11-17 02:33:16 : 62/80 | 0/68: 0.02282
2024-11-17 02:33:18 : 62/80 | 1/68: 0.00644
2024-11-17 02:33:21 : 62/80 | 2/68: 0.00229
2024-11-17 02:33:23 : 62/80 | 3/68: 0.00385
2024-11-17 02:33:25 : 62/80 | 4/68: 0.00629
2024-11-17 02:33:27 : 62/80 | 5/68: 0.00742
2024-11-17 02:33:29 : 62/80 | 6/68: 0.00774
2024-11-17 02:33:32 : 62/80 | 7/68: 0.00561
2024-11-17 02:33:34 : 62/80 | 8/68: 0.00262
2024-11-17 02:33:36 : 62/80 | 9/68: 0.00335
2024-11-17 02:33:38 : 62/80 | 10/68: 0.00207
2024-11-17 02:33:40 : 62/80 | 11/68: 0.00275
2024-11-17 02:33:42 : 62/80 | 12/68: 0.00461
2024-11-17 02:33:45 : 62/80 | 13/68: 0.00417
2024-11-17 02:33:47 : 62/80 | 14/68: 0.00174
2024-11-17 02:33:49 : 62/80 | 15/68: 0.00408
2024-11-17 02:33:51 : 62/80 | 16/68: 0.00423
2024-11-17 02:33:53 : 62/80 | 17/68: 0.03496
2024-11-17 02:33:56 : 62/80 | 18/68: 0.00602
2024-11-17 02:33:58 : 62/80 | 19/68: 0.00816
2024-11-17 02:34:00 : 62/80 | 20/68: 0.00365
2024-11-17 02:34:02 : 62/80 | 21/68: 0.00560
2024-11-17 02:34:04 : 62/80 | 22/68: 0.01687
2024-11-17 02:34:07 : 62/80 | 23/68: 0.01214
2024-11-17 02:34:09 : 62/80 | 24/68: 0.00853
2024-11-17 02:34:11 : 62/80 | 25/68: 0.00511
2024-11-17 02:34:13 : 62/80 | 26/68: 0.00464
2024-11-17 02:34:15 : 62/80 | 27/68: 0.00621
2024-11-17 02:34:17 : 62/80 | 28/68: 0.00517
2024-11-17 02:34:19 : 62/80 | 29/68: 0.00309
2024-11-17 02:34:22 : 62/80 | 30/68: 0.00252
2024-11-17 02:34:24 : 62/80 | 31/68: 0.00691
2024-11-17 02:34:26 : 62/80 | 32/68: 0.00660
2024-11-17 02:34:28 : 62/80 | 33/68: 0.00621
2024-11-17 02:34:30 : 62/80 | 34/68: 0.00441
2024-11-17 02:34:32 : 62/80 | 35/68: 0.00304
2024-11-17 02:34:34 : 62/80 | 36/68: 0.00216
2024-11-17 02:34:36 : 62/80 | 37/68: 0.00330
2024-11-17 02:34:38 : 62/80 | 38/68: 0.00428
2024-11-17 02:34:41 : 62/80 | 39/68: 0.00346
2024-11-17 02:34:43 : 62/80 | 40/68: 0.00221
2024-11-17 02:34:45 : 62/80 | 41/68: 0.00353
2024-11-17 02:34:47 : 62/80 | 42/68: 0.00367
2024-11-17 02:34:50 : 62/80 | 43/68: 0.00298
2024-11-17 02:34:52 : 62/80 | 44/68: 0.00470
2024-11-17 02:34:54 : 62/80 | 45/68: 0.00203
2024-11-17 02:34:56 : 62/80 | 46/68: 0.00536
2024-11-17 02:34:59 : 62/80 | 47/68: 0.00269
2024-11-17 02:35:01 : 62/80 | 48/68: 0.00238
2024-11-17 02:35:03 : 62/80 | 49/68: 0.00241
2024-11-17 02:35:05 : 62/80 | 50/68: 0.00445
2024-11-17 02:35:08 : 62/80 | 51/68: 0.00493
2024-11-17 02:35:10 : 62/80 | 52/68: 0.02487
2024-11-17 02:35:12 : 62/80 | 53/68: 0.00212
2024-11-17 02:35:14 : 62/80 | 54/68: 0.00339
2024-11-17 02:35:16 : 62/80 | 55/68: 0.00730
2024-11-17 02:35:18 : 62/80 | 56/68: 0.00209
2024-11-17 02:35:21 : 62/80 | 57/68: 0.00404
2024-11-17 02:35:23 : 62/80 | 58/68: 0.00485
2024-11-17 02:35:25 : 62/80 | 59/68: 0.00423
2024-11-17 02:35:27 : 62/80 | 60/68: 0.00191
2024-11-17 02:35:29 : 62/80 | 61/68: 0.00223
2024-11-17 02:35:31 : 62/80 | 62/68: 0.00252
2024-11-17 02:35:33 : 62/80 | 63/68: 0.00330
2024-11-17 02:35:36 : 62/80 | 64/68: 0.00569
2024-11-17 02:35:38 : 62/80 | 65/68: 0.00434
2024-11-17 02:35:40 : 62/80 | 66/68: 0.00210
2024-11-17 02:35:42 : 62/80 | 67/68: 0.00344
2024-11-17 02:36:28 : 62: Evaluation loss: 0.25251 | Pearson: 0.57200 | QWK:  0.53400
2024-11-17 02:36:30 : 63/80 | 0/68: 0.00575
2024-11-17 02:36:32 : 63/80 | 1/68: 0.00376
2024-11-17 02:36:34 : 63/80 | 2/68: 0.00465
2024-11-17 02:36:37 : 63/80 | 3/68: 0.00318
2024-11-17 02:36:39 : 63/80 | 4/68: 0.00236
2024-11-17 02:36:41 : 63/80 | 5/68: 0.00225
2024-11-17 02:36:43 : 63/80 | 6/68: 0.00222
2024-11-17 02:36:45 : 63/80 | 7/68: 0.00265
2024-11-17 02:36:48 : 63/80 | 8/68: 0.00249
2024-11-17 02:36:50 : 63/80 | 9/68: 0.00179
2024-11-17 02:36:52 : 63/80 | 10/68: 0.00303
2024-11-17 02:36:54 : 63/80 | 11/68: 0.00253
2024-11-17 02:36:56 : 63/80 | 12/68: 0.00394
2024-11-17 02:36:58 : 63/80 | 13/68: 0.00189
2024-11-17 02:37:01 : 63/80 | 14/68: 0.00223
2024-11-17 02:37:03 : 63/80 | 15/68: 0.00425
2024-11-17 02:37:05 : 63/80 | 16/68: 0.00496
2024-11-17 02:37:07 : 63/80 | 17/68: 0.00573
2024-11-17 02:37:09 : 63/80 | 18/68: 0.00305
2024-11-17 02:37:12 : 63/80 | 19/68: 0.00211
2024-11-17 02:37:14 : 63/80 | 20/68: 0.00429
2024-11-17 02:37:16 : 63/80 | 21/68: 0.00305
2024-11-17 02:37:18 : 63/80 | 22/68: 0.00238
2024-11-17 02:37:20 : 63/80 | 23/68: 0.00231
2024-11-17 02:37:23 : 63/80 | 24/68: 0.00187
2024-11-17 02:37:25 : 63/80 | 25/68: 0.00337
2024-11-17 02:37:27 : 63/80 | 26/68: 0.00175
2024-11-17 02:37:29 : 63/80 | 27/68: 0.00102
2024-11-17 02:37:31 : 63/80 | 28/68: 0.00198
2024-11-17 02:37:33 : 63/80 | 29/68: 0.00155
2024-11-17 02:37:35 : 63/80 | 30/68: 0.00098
2024-11-17 02:37:37 : 63/80 | 31/68: 0.00084
2024-11-17 02:37:39 : 63/80 | 32/68: 0.00359
2024-11-17 02:37:41 : 63/80 | 33/68: 0.00103
2024-11-17 02:37:43 : 63/80 | 34/68: 0.00130
2024-11-17 02:37:46 : 63/80 | 35/68: 0.00239
2024-11-17 02:37:48 : 63/80 | 36/68: 0.00168
2024-11-17 02:37:50 : 63/80 | 37/68: 0.00188
2024-11-17 02:37:52 : 63/80 | 38/68: 0.00350
2024-11-17 02:37:54 : 63/80 | 39/68: 0.00306
2024-11-17 02:37:57 : 63/80 | 40/68: 0.00188
2024-11-17 02:37:59 : 63/80 | 41/68: 0.00276
2024-11-17 02:38:01 : 63/80 | 42/68: 0.00135
2024-11-17 02:38:03 : 63/80 | 43/68: 0.00126
2024-11-17 02:38:06 : 63/80 | 44/68: 0.00189
2024-11-17 02:38:08 : 63/80 | 45/68: 0.00153
2024-11-17 02:38:10 : 63/80 | 46/68: 0.00168
2024-11-17 02:38:12 : 63/80 | 47/68: 0.00322
2024-11-17 02:38:15 : 63/80 | 48/68: 0.00203
2024-11-17 02:38:17 : 63/80 | 49/68: 0.00212
2024-11-17 02:38:19 : 63/80 | 50/68: 0.00209
2024-11-17 02:38:21 : 63/80 | 51/68: 0.00233
2024-11-17 02:38:24 : 63/80 | 52/68: 0.00166
2024-11-17 02:38:26 : 63/80 | 53/68: 0.00337
2024-11-17 02:38:28 : 63/80 | 54/68: 0.00254
2024-11-17 02:38:30 : 63/80 | 55/68: 0.00206
2024-11-17 02:38:32 : 63/80 | 56/68: 0.00270
2024-11-17 02:38:34 : 63/80 | 57/68: 0.00204
2024-11-17 02:38:36 : 63/80 | 58/68: 0.00098
2024-11-17 02:38:39 : 63/80 | 59/68: 0.00178
2024-11-17 02:38:41 : 63/80 | 60/68: 0.00085
2024-11-17 02:38:43 : 63/80 | 61/68: 0.00588
2024-11-17 02:38:45 : 63/80 | 62/68: 0.00416
2024-11-17 02:38:47 : 63/80 | 63/68: 0.00254
2024-11-17 02:38:49 : 63/80 | 64/68: 0.00237
2024-11-17 02:38:52 : 63/80 | 65/68: 0.00214
2024-11-17 02:38:54 : 63/80 | 66/68: 0.00177
2024-11-17 02:38:56 : 63/80 | 67/68: 0.00141
2024-11-17 02:39:42 : 63: Evaluation loss: 0.25373 | Pearson: 0.58500 | QWK:  0.54600
2024-11-17 02:39:44 : 64/80 | 0/68: 0.00366
2024-11-17 02:39:46 : 64/80 | 1/68: 0.00284
2024-11-17 02:39:48 : 64/80 | 2/68: 0.00356
2024-11-17 02:39:50 : 64/80 | 3/68: 0.00371
2024-11-17 02:39:53 : 64/80 | 4/68: 0.00144
2024-11-17 02:39:55 : 64/80 | 5/68: 0.00456
2024-11-17 02:39:57 : 64/80 | 6/68: 0.00249
2024-11-17 02:39:59 : 64/80 | 7/68: 0.00218
2024-11-17 02:40:02 : 64/80 | 8/68: 0.00436
2024-11-17 02:40:04 : 64/80 | 9/68: 0.00351
2024-11-17 02:40:06 : 64/80 | 10/68: 0.00210
2024-11-17 02:40:08 : 64/80 | 11/68: 0.00233
2024-11-17 02:40:10 : 64/80 | 12/68: 0.00233
2024-11-17 02:40:12 : 64/80 | 13/68: 0.00207
2024-11-17 02:40:15 : 64/80 | 14/68: 0.00118
2024-11-17 02:40:17 : 64/80 | 15/68: 0.00170
2024-11-17 02:40:19 : 64/80 | 16/68: 0.00156
2024-11-17 02:40:21 : 64/80 | 17/68: 0.00292
2024-11-17 02:40:23 : 64/80 | 18/68: 0.00159
2024-11-17 02:40:26 : 64/80 | 19/68: 0.00210
2024-11-17 02:40:28 : 64/80 | 20/68: 0.00172
2024-11-17 02:40:30 : 64/80 | 21/68: 0.00107
2024-11-17 02:40:32 : 64/80 | 22/68: 0.00436
2024-11-17 02:40:34 : 64/80 | 23/68: 0.00139
2024-11-17 02:40:37 : 64/80 | 24/68: 0.00126
2024-11-17 02:40:39 : 64/80 | 25/68: 0.00467
2024-11-17 02:40:41 : 64/80 | 26/68: 0.00213
2024-11-17 02:40:43 : 64/80 | 27/68: 0.00102
2024-11-17 02:40:45 : 64/80 | 28/68: 0.00215
2024-11-17 02:40:47 : 64/80 | 29/68: 0.00234
2024-11-17 02:40:49 : 64/80 | 30/68: 0.00234
2024-11-17 02:40:51 : 64/80 | 31/68: 0.00159
2024-11-17 02:40:53 : 64/80 | 32/68: 0.00349
2024-11-17 02:40:55 : 64/80 | 33/68: 0.00135
2024-11-17 02:40:57 : 64/80 | 34/68: 0.00140
2024-11-17 02:41:00 : 64/80 | 35/68: 0.00123
2024-11-17 02:41:02 : 64/80 | 36/68: 0.00378
2024-11-17 02:41:04 : 64/80 | 37/68: 0.00169
2024-11-17 02:41:06 : 64/80 | 38/68: 0.00262
2024-11-17 02:41:08 : 64/80 | 39/68: 0.00375
2024-11-17 02:41:11 : 64/80 | 40/68: 0.00192
